사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량,설립일자(day),회사명,sum_rlt,재무정보_분기
1058635114,아이씨알,2,1,1,0,0,0,72,0,0,0,2002-01-24 00:00:00,1,0,95.0,0,"전문, 과학 및 기술 서비스업",3630.0,7586,1058635114_1,5.0,1
1058635114,아이씨알,2,1,1,0,0,0,72,0,0,0,2002-01-24 00:00:00,1,0,95.0,0,"전문, 과학 및 기술 서비스업",3630.0,7586,1058635114_2,2.0,2
1058635114,아이씨알,2,1,1,0,0,0,72,0,0,0,2002-01-24 00:00:00,1,0,95.0,0,"전문, 과학 및 기술 서비스업",3630.0,7586,1058635114_3,2.0,3
1058635114,아이씨알,2,1,1,0,0,0,72,0,0,0,2002-01-24 00:00:00,1,0,95.0,0,"전문, 과학 및 기술 서비스업",3630.0,7586,1058635114_4,1.0,4
1088138925,지엘건설,2,1,1,0,0,0,41,0,0,0,1989-05-17 00:00:00,1,0,44.0,0,건설업,6510.0,12221,1088138925_1,4.0,1
1088138925,지엘건설,2,1,1,0,0,0,41,0,0,0,1989-05-17 00:00:00,1,0,44.0,0,건설업,6510.0,12221,1088138925_2,5.0,2
1088138925,지엘건설,2,1,1,0,0,0,41,0,0,0,1989-05-17 00:00:00,1,0,44.0,0,건설업,6510.0,12221,1088138925_3,6.0,3
1088138925,지엘건설,2,1,1,0,0,0,41,0,0,0,1989-05-17 00:00:00,1,0,44.0,0,건설업,6510.0,12221,1088138925_4,11.0,4
1108161434,티에프산업개발,2,1,1,0,0,0,68,0,0,0,2003-04-14 00:00:00,1,0,7.0,0,부동산업,1400.0,7141,1108161434_1,1.0,1
1108161434,티에프산업개발,2,1,1,0,0,0,68,0,0,0,2003-04-14 00:00:00,1,0,7.0,0,부동산업,1400.0,7141,1108161434_2,0.0,2
1108161434,티에프산업개발,2,1,1,0,0,0,68,0,0,0,2003-04-14 00:00:00,1,0,7.0,0,부동산업,1400.0,7141,1108161434_3,2.0,3
1108161434,티에프산업개발,2,1,1,0,0,0,68,0,0,0,2003-04-14 00:00:00,1,0,7.0,0,부동산업,1400.0,7141,1108161434_4,2.0,4
1138139979,유봉,2,1,1,0,0,0,46,0,0,0,1988-02-26 00:00:00,1,0,46.0,0,도매 및 소매업,9230.0,12667,1138139979_1,2.0,1
1138139979,유봉,2,1,1,0,0,0,46,0,0,0,1988-02-26 00:00:00,1,0,46.0,0,도매 및 소매업,9230.0,12667,1138139979_2,1.0,2
1138139979,유봉,2,1,1,0,0,0,46,0,0,0,1988-02-26 00:00:00,1,0,46.0,0,도매 및 소매업,9230.0,12667,1138139979_3,0.0,3
1138139979,유봉,2,1,1,0,0,0,46,0,0,0,1988-02-26 00:00:00,1,0,46.0,0,도매 및 소매업,9230.0,12667,1138139979_4,2.0,4
1058194928,씨제이케이얼라이언스,2,1,1,0,1,0,36,0,0,0,1998-09-05 00:00:00,1,0,39.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",50200.0,8823,1058194928_1,1.0,1
1058194928,씨제이케이얼라이언스,2,1,1,0,1,0,36,0,0,0,1998-09-05 00:00:00,1,0,39.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",50200.0,8823,1058194928_2,3.0,2
1058194928,씨제이케이얼라이언스,2,1,1,0,1,0,36,0,0,0,1998-09-05 00:00:00,1,0,39.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",50200.0,8823,1058194928_3,4.0,3
1058194928,씨제이케이얼라이언스,2,1,1,0,1,0,36,0,0,0,1998-09-05 00:00:00,1,0,39.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",50200.0,8823,1058194928_4,2.0,4
1078165851,세종엔지니어링,2,1,1,0,0,0,42,0,0,0,1998-12-08 00:00:00,1,0,36.0,0,건설업,63300.0,8729,1078165851_1,21.0,1
1078165851,세종엔지니어링,2,1,1,0,0,0,42,0,0,0,1998-12-08 00:00:00,1,0,36.0,0,건설업,63300.0,8729,1078165851_2,10.0,2
1078165851,세종엔지니어링,2,1,1,0,0,0,42,0,0,0,1998-12-08 00:00:00,1,0,36.0,0,건설업,63300.0,8729,1078165851_3,7.0,3
1078165851,세종엔지니어링,2,1,1,0,0,0,42,0,0,0,1998-12-08 00:00:00,1,0,36.0,0,건설업,63300.0,8729,1078165851_4,7.0,4
1048112068,디에스디엘,2,1,1,0,0,0,55,0,0,0,1963-12-04 00:00:00,1,0,194.0,0,숙박 및 음식점업,147000.0,21517,1048112068_1,3.0,1
1048112068,디에스디엘,2,1,1,0,0,0,55,0,0,0,1963-12-04 00:00:00,1,0,194.0,0,숙박 및 음식점업,147000.0,21517,1048112068_2,5.0,2
1048112068,디에스디엘,2,1,1,0,0,0,55,0,0,0,1963-12-04 00:00:00,1,0,194.0,0,숙박 및 음식점업,147000.0,21517,1048112068_3,3.0,3
1048112068,디에스디엘,2,1,1,0,0,0,55,0,0,0,1963-12-04 00:00:00,1,0,194.0,0,숙박 및 음식점업,147000.0,21517,1048112068_4,3.0,4
1078618557,비즈제이,2,1,1,0,0,0,47,0,0,0,2002-05-20 00:00:00,1,0,39.0,0,도매 및 소매업,104000.0,7470,1078618557_1,4.0,1
1078618557,비즈제이,2,1,1,0,0,0,47,0,0,0,2002-05-20 00:00:00,1,0,39.0,0,도매 및 소매업,104000.0,7470,1078618557_2,6.0,2
1078618557,비즈제이,2,1,1,0,0,0,47,0,0,0,2002-05-20 00:00:00,1,0,39.0,0,도매 및 소매업,104000.0,7470,1078618557_3,10.0,3
1078618557,비즈제이,2,1,1,0,0,0,47,0,0,0,2002-05-20 00:00:00,1,0,39.0,0,도매 및 소매업,104000.0,7470,1078618557_4,16.0,4
1078172712,유니쎌팜,2,1,1,0,0,0,21,0,0,0,1999-11-10 00:00:00,1,0,57.0,0,제조업,7.0,8392,1078172712_1,0.0,1
1078172712,유니쎌팜,2,1,1,0,0,0,21,0,0,0,1999-11-10 00:00:00,1,0,57.0,0,제조업,7.0,8392,1078172712_2,2.0,2
1078172712,유니쎌팜,2,1,1,0,0,0,21,0,0,0,1999-11-10 00:00:00,1,0,57.0,0,제조업,7.0,8392,1078172712_3,2.0,3
1078172712,유니쎌팜,2,1,1,0,0,0,21,0,0,0,1999-11-10 00:00:00,1,0,57.0,0,제조업,7.0,8392,1078172712_4,2.0,4
1078114328,티씨씨통상,2,1,1,0,0,0,46,0,0,0,1975-10-30 00:00:00,1,0,22.0,0,도매 및 소매업,10300.0,17169,1078114328_1,12.0,1
1078114328,티씨씨통상,2,1,1,0,0,0,46,0,0,0,1975-10-30 00:00:00,1,0,22.0,0,도매 및 소매업,10300.0,17169,1078114328_2,20.0,2
1078114328,티씨씨통상,2,1,1,0,0,0,46,0,0,0,1975-10-30 00:00:00,1,0,22.0,0,도매 및 소매업,10300.0,17169,1078114328_3,10.0,3
1078114328,티씨씨통상,2,1,1,0,0,0,46,0,0,0,1975-10-30 00:00:00,1,0,22.0,0,도매 및 소매업,10300.0,17169,1078114328_4,3.0,4
1018199824,이에이엔테크놀로지,2,1,1,0,1,0,72,0,0,0,2003-11-26 00:00:00,1,0,113.0,0,"전문, 과학 및 기술 서비스업",2080.0,6915,1018199824_1,20.0,1
1018199824,이에이엔테크놀로지,2,1,1,0,1,0,72,0,0,0,2003-11-26 00:00:00,1,0,113.0,0,"전문, 과학 및 기술 서비스업",2080.0,6915,1018199824_2,8.0,2
1018199824,이에이엔테크놀로지,2,1,1,0,1,0,72,0,0,0,2003-11-26 00:00:00,1,0,113.0,0,"전문, 과학 및 기술 서비스업",2080.0,6915,1018199824_3,8.0,3
1018199824,이에이엔테크놀로지,2,1,1,0,1,0,72,0,0,0,2003-11-26 00:00:00,1,0,113.0,0,"전문, 과학 및 기술 서비스업",2080.0,6915,1018199824_4,2.0,4
1138145530,송림기술,2,1,1,0,0,0,26,0,0,0,1997-11-01 00:00:00,1,0,6.0,0,제조업,4660.0,9131,1138145530_1,4.0,1
1138145530,송림기술,2,1,1,0,0,0,26,0,0,0,1997-11-01 00:00:00,1,0,6.0,0,제조업,4660.0,9131,1138145530_2,11.0,2
1078158461,한신기전,2,1,1,0,0,0,22,0,0,0,1997-01-01 00:00:00,1,0,49.0,0,제조업,2390.0,9435,1078158461_1,5.0,1
1078158461,한신기전,2,1,1,0,0,0,22,0,0,0,1997-01-01 00:00:00,1,0,49.0,0,제조업,2390.0,9435,1078158461_2,4.0,2
1078158461,한신기전,2,1,1,0,0,0,22,0,0,0,1997-01-01 00:00:00,1,0,49.0,0,제조업,2390.0,9435,1078158461_3,5.0,3
1078158461,한신기전,2,1,1,0,0,0,22,0,0,0,1997-01-01 00:00:00,1,0,49.0,0,제조업,2390.0,9435,1078158461_4,7.0,4
1108131395,성화기업택배,2,1,1,0,0,0,52,0,0,0,1988-01-02 00:00:00,1,0,154.0,0,운수 및 창고업,1080.0,12722,1108131395_1,4.0,1
1108131395,성화기업택배,2,1,1,0,0,0,52,0,0,0,1988-01-02 00:00:00,1,0,154.0,0,운수 및 창고업,1080.0,12722,1108131395_2,4.0,2
1108131395,성화기업택배,2,1,1,0,0,0,52,0,0,0,1988-01-02 00:00:00,1,0,154.0,0,운수 및 창고업,1080.0,12722,1108131395_3,4.0,3
1108131395,성화기업택배,2,1,1,0,0,0,52,0,0,0,1988-01-02 00:00:00,1,0,154.0,0,운수 및 창고업,1080.0,12722,1108131395_4,10.0,4
1068100044,궤도공영,2,1,1,0,0,0,42,0,0,0,1961-01-27 00:00:00,1,0,44.0,0,건설업,8090.0,22558,1068100044_1,7.0,1
1068100044,궤도공영,2,1,1,0,0,0,42,0,0,0,1961-01-27 00:00:00,1,0,44.0,0,건설업,8090.0,22558,1068100044_2,8.0,2
1068100044,궤도공영,2,1,1,0,0,0,42,0,0,0,1961-01-27 00:00:00,1,0,44.0,0,건설업,8090.0,22558,1068100044_3,4.0,3
1068100044,궤도공영,2,1,1,0,0,0,42,0,0,0,1961-01-27 00:00:00,1,0,44.0,0,건설업,8090.0,22558,1068100044_4,2.0,4
1118118658,글로스코,2,1,1,0,0,0,25,0,0,0,1981-11-13 00:00:00,1,0,129.0,0,제조업,809.0,14963,1118118658_1,1.0,1
1118118658,글로스코,2,1,1,0,0,0,25,0,0,0,1981-11-13 00:00:00,1,0,129.0,0,제조업,809.0,14963,1118118658_2,1.0,2
1118118658,글로스코,2,1,1,0,0,0,25,0,0,0,1981-11-13 00:00:00,1,0,129.0,0,제조업,809.0,14963,1118118658_3,0.0,3
1118118658,글로스코,2,1,1,0,0,0,25,0,0,0,1981-11-13 00:00:00,1,0,129.0,0,제조업,809.0,14963,1118118658_4,2.0,4
1018124925,영덕전자,2,1,1,0,0,0,46,0,0,0,1992-10-02 00:00:00,1,0,17.0,0,도매 및 소매업,65700.0,10987,1018124925_1,5.0,1
1018124925,영덕전자,2,1,1,0,0,0,46,0,0,0,1992-10-02 00:00:00,1,0,17.0,0,도매 및 소매업,65700.0,10987,1018124925_2,3.0,2
1018124925,영덕전자,2,1,1,0,0,0,46,0,0,0,1992-10-02 00:00:00,1,0,17.0,0,도매 및 소매업,65700.0,10987,1018124925_3,0.0,3
1018124925,영덕전자,2,1,1,0,0,0,46,0,0,0,1992-10-02 00:00:00,1,0,17.0,0,도매 및 소매업,65700.0,10987,1018124925_4,3.0,4
1128103459,남부상사,2,1,1,0,0,0,46,0,0,0,1977-07-01 00:00:00,4,0,11.0,0,도매 및 소매업,74400.0,16559,1128103459_1,1.0,1
1128103459,남부상사,2,1,1,0,0,0,46,0,0,0,1977-07-01 00:00:00,4,0,11.0,0,도매 및 소매업,74400.0,16559,1128103459_2,2.0,2
1128103459,남부상사,2,1,1,0,0,0,46,0,0,0,1977-07-01 00:00:00,4,0,11.0,0,도매 및 소매업,74400.0,16559,1128103459_3,8.0,3
1098160342,하이트맨션,2,1,1,0,0,0,41,0,0,0,2013-04-04 00:00:00,1,0,2.0,0,건설업,3930.0,3498,1098160342_1,9.0,1
1098160342,하이트맨션,2,1,1,0,0,0,41,0,0,0,2013-04-04 00:00:00,1,0,2.0,0,건설업,3930.0,3498,1098160342_2,3.0,2
1098160342,하이트맨션,2,1,1,0,0,0,41,0,0,0,2013-04-04 00:00:00,1,0,2.0,0,건설업,3930.0,3498,1098160342_3,11.0,3
1098160342,하이트맨션,2,1,1,0,0,0,41,0,0,0,2013-04-04 00:00:00,1,0,2.0,0,건설업,3930.0,3498,1098160342_4,38.0,4
1068115815,한양사료,2,1,1,0,0,0,10,0,0,0,1974-05-21 00:00:00,1,0,32.0,0,제조업,2330.0,17696,1068115815_1,4.0,1
1068115815,한양사료,2,1,1,0,0,0,10,0,0,0,1974-05-21 00:00:00,1,0,32.0,0,제조업,2330.0,17696,1068115815_2,4.0,2
1068115815,한양사료,2,1,1,0,0,0,10,0,0,0,1974-05-21 00:00:00,1,0,32.0,0,제조업,2330.0,17696,1068115815_3,2.0,3
1068115815,한양사료,2,1,1,0,0,0,10,0,0,0,1974-05-21 00:00:00,1,0,32.0,0,제조업,2330.0,17696,1068115815_4,1.0,4
1058138343,테라,2,1,1,0,0,0,26,0,0,0,1989-06-14 00:00:00,1,0,2.0,0,제조업,1180000.0,12193,1058138343_1,12.0,1
1058138343,테라,2,1,1,0,0,0,26,0,0,0,1989-06-14 00:00:00,1,0,2.0,0,제조업,1180000.0,12193,1058138343_2,10.0,2
1058138343,테라,2,1,1,0,0,0,26,0,0,0,1989-06-14 00:00:00,1,0,2.0,0,제조업,1180000.0,12193,1058138343_3,8.0,3
1118100783,서부운수,2,1,1,0,0,0,49,0,0,0,1974-02-01 00:00:00,1,0,168.0,0,운수 및 창고업,27300.0,17805,1118100783_1,9.0,1
1118100783,서부운수,2,1,1,0,0,0,49,0,0,0,1974-02-01 00:00:00,1,0,168.0,0,운수 및 창고업,27300.0,17805,1118100783_2,10.0,2
1118100783,서부운수,2,1,1,0,0,0,49,0,0,0,1974-02-01 00:00:00,1,0,168.0,0,운수 및 창고업,27300.0,17805,1118100783_3,9.0,3
1048187273,한국보험금융,2,1,1,0,0,0,65,0,0,0,2003-09-24 00:00:00,1,0,190.0,0,금융 및 보험업,12500000.0,6978,1048187273_1,6.0,1
1048187273,한국보험금융,2,1,1,0,0,0,65,0,0,0,2003-09-24 00:00:00,1,0,190.0,0,금융 및 보험업,12500000.0,6978,1048187273_2,2.0,2
1048187273,한국보험금융,2,1,1,0,0,0,65,0,0,0,2003-09-24 00:00:00,1,0,190.0,0,금융 및 보험업,12500000.0,6978,1048187273_3,3.0,3
1078632618,알앤비소프트,2,1,1,0,1,0,58,0,0,0,2003-03-24 00:00:00,1,0,257.0,0,정보통신업,3510.0,7162,1078632618_1,4.0,1
1078632618,알앤비소프트,2,1,1,0,1,0,58,0,0,0,2003-03-24 00:00:00,1,0,257.0,0,정보통신업,3510.0,7162,1078632618_2,5.0,2
1078632618,알앤비소프트,2,1,1,0,1,0,58,0,0,0,2003-03-24 00:00:00,1,0,257.0,0,정보통신업,3510.0,7162,1078632618_3,1.0,3
1078632618,알앤비소프트,2,1,1,0,1,0,58,0,0,0,2003-03-24 00:00:00,1,0,257.0,0,정보통신업,3510.0,7162,1078632618_4,5.0,4
1058161733,다림양행,2,1,1,0,0,0,46,0,0,0,1994-01-01 00:00:00,1,0,34.0,0,도매 및 소매업,175.0,10531,1058161733_1,2.0,1
1058161733,다림양행,2,1,1,0,0,0,46,0,0,0,1994-01-01 00:00:00,1,0,34.0,0,도매 및 소매업,175.0,10531,1058161733_2,4.0,2
1058161733,다림양행,2,1,1,0,0,0,46,0,0,0,1994-01-01 00:00:00,1,0,34.0,0,도매 및 소매업,175.0,10531,1058161733_3,5.0,3
1058161733,다림양행,2,1,1,0,0,0,46,0,0,0,1994-01-01 00:00:00,1,0,34.0,0,도매 및 소매업,175.0,10531,1058161733_4,3.0,4
1078180740,디지티,2,1,1,0,0,0,26,0,0,0,2000-04-06 00:00:00,1,0,73.0,0,제조업,5300.0,8244,1078180740_1,7.0,1
1078180740,디지티,2,1,1,0,0,0,26,0,0,0,2000-04-06 00:00:00,1,0,73.0,0,제조업,5300.0,8244,1078180740_2,2.0,2
1078180740,디지티,2,1,1,0,0,0,26,0,0,0,2000-04-06 00:00:00,1,0,73.0,0,제조업,5300.0,8244,1078180740_3,5.0,3
1078180740,디지티,2,1,1,0,0,0,26,0,0,0,2000-04-06 00:00:00,1,0,73.0,0,제조업,5300.0,8244,1078180740_4,2.0,4
1128140075,동영엠텍,2,1,1,0,1,0,26,0,0,0,1995-06-28 00:00:00,1,0,38.0,0,제조업,7.0,9988,1128140075_1,1.0,1
1128140075,동영엠텍,2,1,1,0,1,0,26,0,0,0,1995-06-28 00:00:00,1,0,38.0,0,제조업,7.0,9988,1128140075_2,1.0,2
1128140075,동영엠텍,2,1,1,0,1,0,26,0,0,0,1995-06-28 00:00:00,1,0,38.0,0,제조업,7.0,9988,1128140075_3,3.0,3
1128140075,동영엠텍,2,1,1,0,1,0,26,0,0,0,1995-06-28 00:00:00,1,0,38.0,0,제조업,7.0,9988,1128140075_4,4.0,4
1068143174,엠앤엠통운,2,1,1,0,0,0,49,0,0,0,1992-06-10 00:00:00,1,0,83.0,0,운수 및 창고업,156.0,11101,1068143174_1,7.0,1
1068143174,엠앤엠통운,2,1,1,0,0,0,49,0,0,0,1992-06-10 00:00:00,1,0,83.0,0,운수 및 창고업,156.0,11101,1068143174_2,2.0,2
1068143174,엠앤엠통운,2,1,1,0,0,0,49,0,0,0,1992-06-10 00:00:00,1,0,83.0,0,운수 및 창고업,156.0,11101,1068143174_3,1.0,3
1068143174,엠앤엠통운,2,1,1,0,0,0,49,0,0,0,1992-06-10 00:00:00,1,0,83.0,0,운수 및 창고업,156.0,11101,1068143174_4,8.0,4
1078160410,피앤텔,2,1,1,0,0,1,26,0,0,0,1997-06-28 00:00:00,1,0,1.0,0,제조업,1110.0,9257,1078160410_1,15.0,1
1078160410,피앤텔,2,1,1,0,0,1,26,0,0,0,1997-06-28 00:00:00,1,0,1.0,0,제조업,1110.0,9257,1078160410_2,21.0,2
1078160410,피앤텔,2,1,1,0,0,1,26,0,0,0,1997-06-28 00:00:00,1,0,1.0,0,제조업,1110.0,9257,1078160410_3,16.0,3
1078160410,피앤텔,2,1,1,0,0,1,26,0,0,0,1997-06-28 00:00:00,1,0,1.0,0,제조업,1110.0,9257,1078160410_4,15.0,4
1068602673,소니인터랙티브엔터테인먼트코리아,2,1,1,1,0,0,46,0,0,0,2001-08-30 00:00:00,1,2,102.0,0,도매 및 소매업,4720.0,7733,1068602673_1,8.0,1
1068602673,소니인터랙티브엔터테인먼트코리아,2,1,1,1,0,0,46,0,0,0,2001-08-30 00:00:00,1,2,102.0,0,도매 및 소매업,4720.0,7733,1068602673_2,4.0,2
1068602673,소니인터랙티브엔터테인먼트코리아,2,1,1,1,0,0,46,0,0,0,2001-08-30 00:00:00,1,2,102.0,0,도매 및 소매업,4720.0,7733,1068602673_3,14.0,3
1068602673,소니인터랙티브엔터테인먼트코리아,2,1,1,1,0,0,46,0,0,0,2001-08-30 00:00:00,1,2,102.0,0,도매 및 소매업,4720.0,7733,1068602673_4,11.0,4
1068602673,소니인터랙티브엔터테인먼트코리아,2,1,1,1,0,0,46,0,0,0,2001-08-30 00:00:00,1,2,102.0,0,도매 및 소매업,4720.0,7733,1068602673_5,3.0,5
1148620008,코코도르,2,1,1,0,1,0,20,0,0,0,2002-06-28 00:00:00,1,0,160.0,0,제조업,7910.0,7431,1148620008_1,4.0,1
1148620008,코코도르,2,1,1,0,1,0,20,0,0,0,2002-06-28 00:00:00,1,0,160.0,0,제조업,7910.0,7431,1148620008_2,5.0,2
1148620008,코코도르,2,1,1,0,1,0,20,0,0,0,2002-06-28 00:00:00,1,0,160.0,0,제조업,7910.0,7431,1148620008_3,0.0,3
1148620008,코코도르,2,1,1,0,1,0,20,0,0,0,2002-06-28 00:00:00,1,0,160.0,0,제조업,7910.0,7431,1148620008_4,2.0,4
1138109285,캔두원,2,1,1,0,0,0,68,0,0,0,1982-07-01 00:00:00,1,0,53.0,0,부동산업,119000.0,14733,1138109285_1,3.0,1
1138109285,캔두원,2,1,1,0,0,0,68,0,0,0,1982-07-01 00:00:00,1,0,53.0,0,부동산업,119000.0,14733,1138109285_2,3.0,2
1138109285,캔두원,2,1,1,0,0,0,68,0,0,0,1982-07-01 00:00:00,1,0,53.0,0,부동산업,119000.0,14733,1138109285_3,3.0,3
1138109285,캔두원,2,1,1,0,0,0,68,0,0,0,1982-07-01 00:00:00,1,0,53.0,0,부동산업,119000.0,14733,1138109285_4,10.0,4
1068154690,학산문화사,2,1,1,0,0,0,58,0,0,0,1995-06-12 00:00:00,1,0,103.0,0,정보통신업,757.0,10004,1068154690_1,3.0,1
1068154690,학산문화사,2,1,1,0,0,0,58,0,0,0,1995-06-12 00:00:00,1,0,103.0,0,정보통신업,757.0,10004,1068154690_2,11.0,2
1068154690,학산문화사,2,1,1,0,0,0,58,0,0,0,1995-06-12 00:00:00,1,0,103.0,0,정보통신업,757.0,10004,1068154690_3,4.0,3
1068154690,학산문화사,2,1,1,0,0,0,58,0,0,0,1995-06-12 00:00:00,1,0,103.0,0,정보통신업,757.0,10004,1068154690_4,2.0,4
1018184791,일산대교,2,1,1,0,0,0,52,0,0,0,2002-07-25 00:00:00,1,0,7.0,0,운수 및 창고업,49300.0,7404,1018184791_1,2.0,1
1018184791,일산대교,2,1,1,0,0,0,52,0,0,0,2002-07-25 00:00:00,1,0,7.0,0,운수 및 창고업,49300.0,7404,1018184791_2,2.0,2
1018184791,일산대교,2,1,1,0,0,0,52,0,0,0,2002-07-25 00:00:00,1,0,7.0,0,운수 및 창고업,49300.0,7404,1018184791_3,2.0,3
1018184791,일산대교,2,1,1,0,0,0,52,0,0,0,2002-07-25 00:00:00,1,0,7.0,0,운수 및 창고업,49300.0,7404,1018184791_4,0.0,4
1058183829,좋은집,2,1,1,0,0,0,68,0,0,0,1995-05-02 00:00:00,1,0,3.0,0,부동산업,9610000.0,10045,1058183829_1,3.0,1
1058183829,좋은집,2,1,1,0,0,0,68,0,0,0,1995-05-02 00:00:00,1,0,3.0,0,부동산업,9610000.0,10045,1058183829_2,5.0,2
1058183829,좋은집,2,1,1,0,0,0,68,0,0,0,1995-05-02 00:00:00,1,0,3.0,0,부동산업,9610000.0,10045,1058183829_3,2.0,3
1018136659,성준전기,2,1,1,0,0,0,46,0,0,0,1994-08-10 00:00:00,1,0,37.0,0,도매 및 소매업,2530.0,10310,1018136659_1,16.0,1
1018136659,성준전기,2,1,1,0,0,0,46,0,0,0,1994-08-10 00:00:00,1,0,37.0,0,도매 및 소매업,2530.0,10310,1018136659_2,2.0,2
1018136659,성준전기,2,1,1,0,0,0,46,0,0,0,1994-08-10 00:00:00,1,0,37.0,0,도매 및 소매업,2530.0,10310,1018136659_3,3.0,3
1018136659,성준전기,2,1,1,0,0,0,46,0,0,0,1994-08-10 00:00:00,1,0,37.0,0,도매 및 소매업,2530.0,10310,1018136659_4,1.0,4
1108102570,세광종합기술단,2,1,1,0,0,0,72,0,0,0,1967-12-29 00:00:00,1,0,280.0,0,"전문, 과학 및 기술 서비스업",214.0,20031,1108102570_1,1.0,1
1108102570,세광종합기술단,2,1,1,0,0,0,72,0,0,0,1967-12-29 00:00:00,1,0,280.0,0,"전문, 과학 및 기술 서비스업",214.0,20031,1108102570_2,4.0,2
1108102570,세광종합기술단,2,1,1,0,0,0,72,0,0,0,1967-12-29 00:00:00,1,0,280.0,0,"전문, 과학 및 기술 서비스업",214.0,20031,1108102570_3,3.0,3
1108102570,세광종합기술단,2,1,1,0,0,0,72,0,0,0,1967-12-29 00:00:00,1,0,280.0,0,"전문, 과학 및 기술 서비스업",214.0,20031,1108102570_4,4.0,4
1098164708,이지네트웍스,2,1,1,0,1,0,76,0,0,0,2000-06-12 00:00:00,1,0,59.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",52600.0,8177,1098164708_1,6.0,1
1098164708,이지네트웍스,2,1,1,0,1,0,76,0,0,0,2000-06-12 00:00:00,1,0,59.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",52600.0,8177,1098164708_2,9.0,2
1098164708,이지네트웍스,2,1,1,0,1,0,76,0,0,0,2000-06-12 00:00:00,1,0,59.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",52600.0,8177,1098164708_3,1.0,3
1098164708,이지네트웍스,2,1,1,0,1,0,76,0,0,0,2000-06-12 00:00:00,1,0,59.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",52600.0,8177,1098164708_4,2.0,4
1078174705,신한항업,2,1,1,0,0,0,72,0,0,0,1999-12-27 00:00:00,1,0,135.0,0,"전문, 과학 및 기술 서비스업",145.0,8345,1078174705_1,3.0,1
1078174705,신한항업,2,1,1,0,0,0,72,0,0,0,1999-12-27 00:00:00,1,0,135.0,0,"전문, 과학 및 기술 서비스업",145.0,8345,1078174705_2,7.0,2
1078174705,신한항업,2,1,1,0,0,0,72,0,0,0,1999-12-27 00:00:00,1,0,135.0,0,"전문, 과학 및 기술 서비스업",145.0,8345,1078174705_3,3.0,3
1078174705,신한항업,2,1,1,0,0,0,72,0,0,0,1999-12-27 00:00:00,1,0,135.0,0,"전문, 과학 및 기술 서비스업",145.0,8345,1078174705_4,2.0,4
1028111966,이마산업,2,1,1,0,0,0,68,0,0,0,1981-03-24 00:00:00,1,0,35.0,0,부동산업,68600.0,15197,1028111966_1,7.0,1
1028111966,이마산업,2,1,1,0,0,0,68,0,0,0,1981-03-24 00:00:00,1,0,35.0,0,부동산업,68600.0,15197,1028111966_2,7.0,2
1028111966,이마산업,2,1,1,0,0,0,68,0,0,0,1981-03-24 00:00:00,1,0,35.0,0,부동산업,68600.0,15197,1028111966_3,5.0,3
1028111966,이마산업,2,1,1,0,0,0,68,0,0,0,1981-03-24 00:00:00,1,0,35.0,0,부동산업,68600.0,15197,1028111966_4,5.0,4
1078626265,엔엑스오,2,1,1,0,0,0,26,0,0,0,2002-10-30 00:00:00,1,0,23.0,0,제조업,217000.0,7307,1078626265_1,11.0,1
1078626265,엔엑스오,2,1,1,0,0,0,26,0,0,0,2002-10-30 00:00:00,1,0,23.0,0,제조업,217000.0,7307,1078626265_2,7.0,2
1078626265,엔엑스오,2,1,1,0,0,0,26,0,0,0,2002-10-30 00:00:00,1,0,23.0,0,제조업,217000.0,7307,1078626265_3,12.0,3
1058184395,다산제약,2,1,1,0,0,0,21,0,0,0,1997-01-01 00:00:00,1,0,180.0,0,제조업,15400.0,9435,1058184395_1,10.0,1
1058184395,다산제약,2,1,1,0,0,0,21,0,0,0,1997-01-01 00:00:00,1,0,180.0,0,제조업,15400.0,9435,1058184395_2,3.0,2
1058184395,다산제약,2,1,1,0,0,0,21,0,0,0,1997-01-01 00:00:00,1,0,180.0,0,제조업,15400.0,9435,1058184395_3,1.0,3
1058184395,다산제약,2,1,1,0,0,0,21,0,0,0,1997-01-01 00:00:00,1,0,180.0,0,제조업,15400.0,9435,1058184395_4,1.0,4
1078132520,디아이케이,2,1,1,0,0,0,27,0,0,0,1991-05-01 00:00:00,1,0,54.0,0,제조업,1700.0,11507,1078132520_1,1.0,1
1078132520,디아이케이,2,1,1,0,0,0,27,0,0,0,1991-05-01 00:00:00,1,0,54.0,0,제조업,1700.0,11507,1078132520_2,3.0,2
1078132520,디아이케이,2,1,1,0,0,0,27,0,0,0,1991-05-01 00:00:00,1,0,54.0,0,제조업,1700.0,11507,1078132520_3,11.0,3
