사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량,설립일자(day)
5068136698,제이엔테크,2,1,1,0,0,0,46,0,0,0,2000-06-09 00:00:00,1,0,6.0,0,도매 및 소매업,79100.0,8180
1248150810,케이엠에스제약,2,1,1,0,0,0,21,0,0,0,1997-07-01 00:00:00,1,0,55.0,0,제조업,5040.0,9254
1398102509,영풍제약,2,1,1,0,0,0,21,0,0,0,1973-06-28 00:00:00,1,0,179.0,0,제조업,36000.0,18023
3128103461,에이치앤케이산업,2,1,1,0,0,0,17,0,0,0,1982-09-11 00:00:00,1,0,3.0,0,제조업,51800.0,14661
2048125844,장일산업,2,1,1,0,0,0,20,0,0,0,1985-07-11 00:00:00,1,0,43.0,0,제조업,589.0,13627
1338136414,성진세미텍,2,1,1,0,0,0,29,0,0,0,1998-04-23 00:00:00,1,0,71.0,0,제조업,62.0,8958
2138149796,가드너덴버코리아,2,1,1,1,0,0,29,0,0,0,1991-12-10 00:00:00,1,2,8.0,0,제조업,8.0,11284
1348102294,서도비엔아이,2,1,1,0,0,0,10,0,0,0,1976-04-01 00:00:00,1,0,46.0,0,제조업,149.0,17015
1348162875,아이엠텍,2,1,1,1,0,1,26,0,0,0,2000-12-13 00:00:00,1,1,102.0,0,제조업,7130.0,7993
1258120740,동우전기,2,1,1,0,0,0,28,0,0,0,1993-02-01 00:00:00,1,0,300.0,0,제조업,4160.0,10865
1248152588,이티알,2,1,1,0,0,0,24,0,0,0,1997-11-10 00:00:00,1,0,71.0,0,제조업,20100.0,9122
1198144543,씨앤팜,2,1,1,0,0,0,46,0,0,0,2001-01-11 00:00:00,1,0,21.0,0,도매 및 소매업,2860.0,7964
1348118175,덕지산업,2,1,1,0,0,0,29,0,0,0,1993-12-23 00:00:00,1,0,106.0,0,제조업,2590.0,10540
1268114974,와이피피,2,1,1,0,0,0,28,0,0,0,1993-05-18 00:00:00,1,0,143.0,0,제조업,1650.0,10759
1288135354,서부산업,2,1,1,0,1,0,24,0,0,0,1998-09-02 00:00:00,1,0,21.0,0,제조업,3280000.0,8826
1328108628,협신,2,1,1,0,0,0,23,0,0,0,1993-07-01 00:00:00,1,0,40.0,0,제조업,1680.0,10715
1398111196,영화수출포장,2,1,1,0,0,0,17,0,0,0,1987-01-05 00:00:00,1,0,80.0,0,제조업,47500.0,13084
1248146470,이엠알,2,1,1,0,0,0,20,0,0,0,1996-10-16 00:00:00,1,0,11.0,0,제조업,265000.0,9512
1138146150,태흥산업,2,1,1,0,0,0,68,0,0,0,1998-01-01 00:00:00,1,0,1.0,0,부동산업,1670.0,9070
6108156498,정원개발,2,1,1,0,0,0,85,0,0,0,2002-01-29 00:00:00,1,0,12.0,0,교육 서비스업,1230000.0,7581
6108128707,비카코리아,2,1,1,1,0,0,27,0,0,0,1997-05-01 00:00:00,1,2,66.0,0,제조업,526.0,9315
1078154150,케이원,2,1,1,1,1,0,26,0,0,0,1996-02-15 00:00:00,1,2,707.0,0,제조업,6870.0,9756
1228174117,보릿골푸드,2,1,1,0,0,0,56,0,0,0,2000-07-01 00:00:00,1,0,67.0,0,숙박 및 음식점업,183.0,8158
1378157819,코리아테크,2,1,1,0,0,0,46,0,0,0,2003-05-06 00:00:00,1,0,112.0,0,도매 및 소매업,9270000.0,7119
1368128795,명성씨엠아이,2,1,1,0,0,0,25,0,0,0,1998-09-15 00:00:00,1,0,56.0,0,제조업,444.0,8813
2168114919,다움코퍼레이션,2,1,1,0,0,0,15,0,0,0,1998-06-13 00:00:00,1,0,26.0,0,제조업,3290.0,8907
1198165121,유쾌한생각,2,1,1,0,1,0,46,0,0,0,2003-04-10 00:00:00,1,0,44.0,0,도매 및 소매업,187000.0,7145
1128116065,두원개발,2,1,1,0,0,0,7,0,0,0,2005-03-18 00:00:00,1,0,16.0,0,광업,6140.0,6437
1058175009,신한에어텍,2,1,1,0,1,0,29,0,0,0,1995-11-07 00:00:00,1,0,24.0,0,제조업,44.0,9856
5058106264,경림,2,1,1,0,0,0,75,0,0,0,1992-04-02 00:00:00,1,0,64.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",2030.0,11170
2118610024,풍성,2,1,1,0,0,0,45,0,0,0,1994-02-08 00:00:00,1,0,4.0,0,도매 및 소매업,653000.0,10493
6068162706,대진단조,2,1,1,0,1,0,25,0,0,0,1996-11-01 00:00:00,1,0,52.0,0,제조업,200.0,9496
6228111927,칼소닉칸세이코리아,2,1,1,1,0,0,30,0,0,0,1996-01-17 00:00:00,1,2,85.0,0,제조업,2250.0,9785
1198124815,코스텍시스,2,1,1,0,1,0,26,0,0,0,1997-01-08 00:00:00,1,0,57.0,0,제조업,356.0,9428
2118676666,에이치앤에이,2,1,1,0,0,0,71,0,0,0,2001-05-25 00:00:00,1,0,5.0,0,"전문, 과학 및 기술 서비스업",24100.0,7830
4018115568,대한이앤이,2,1,1,0,0,0,38,0,0,0,1999-08-13 00:00:00,1,0,30.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",3080.0,8481
1278159805,서일전선,2,1,1,0,0,0,28,0,0,0,1994-06-01 00:00:00,1,0,98.0,0,제조업,214.0,10380
4098169165,이에스엔지니어링건축사사무소,2,1,1,0,0,0,68,0,0,0,2002-06-08 00:00:00,1,0,2.0,0,부동산업,346.0,7451
1048139451,에이치케이에스지아이,2,1,1,0,0,0,68,0,0,0,1987-06-02 00:00:00,1,0,3.0,0,부동산업,57.0,12936
2208104176,에이오에스,2,1,1,0,0,0,68,0,0,0,1975-04-08 00:00:00,1,0,18.0,0,부동산업,3140.0,17374
6108116287,엔씨울산,2,1,1,0,0,0,38,0,0,0,1993-09-01 00:00:00,1,0,47.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",96900.0,10653
1148615164,코나드,2,1,1,0,1,0,20,0,0,0,2002-01-04 00:00:00,1,0,40.0,0,제조업,292.0,7606
2078139425,트릭아이미술관,2,1,1,0,0,0,90,0,0,0,1994-07-15 00:00:00,1,0,16.0,0,"예술, 스포츠 및 여가관련 서비스업",912.0,10336
5058131351,현대강업,2,1,1,0,0,0,46,0,0,0,2001-11-27 00:00:00,1,0,25.0,0,도매 및 소매업,25200.0,7644
3128149017,신창제지공업,2,1,1,0,0,0,17,0,0,0,2001-06-12 00:00:00,1,0,78.0,0,제조업,64.0,7812
5138128648,대경테크노,2,1,1,0,0,0,30,0,0,0,2003-01-01 00:00:00,1,0,97.0,0,제조업,4080.0,7244
1028101245,이퍼블릭코리아,2,1,1,0,0,0,58,0,0,0,1955-09-16 00:00:00,1,0,83.0,0,정보통신업,40200.0,24518
5108125735,태형리싸이클링,2,1,1,0,0,0,38,0,0,0,2003-08-12 00:00:00,1,0,88.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",3.0,7021
1328105349,지오닉스,2,1,1,0,0,0,28,0,0,0,1972-07-13 00:00:00,1,0,32.0,0,제조업,1320.0,18373
1078120816,삼남강재,2,1,1,0,0,0,46,0,0,0,1986-07-01 00:00:00,1,0,40.0,0,도매 및 소매업,1050000.0,13272
1358103904,건종,2,1,1,0,0,0,15,0,0,0,1991-03-20 00:00:00,1,0,62.0,0,제조업,6.0,11549
2118144816,대세철강,2,1,1,0,0,0,46,0,0,0,1988-11-25 00:00:00,1,0,16.0,0,도매 및 소매업,22200.0,12394
1198103601,한국오.지.케이.,2,1,1,0,0,0,27,0,0,0,1981-07-01 00:00:00,1,0,40.0,0,제조업,26400.0,15098
1258115325,대한공기,2,1,1,1,0,0,28,0,0,0,1995-04-20 00:00:00,1,2,80.0,0,제조업,583000.0,10057
2118140237,한우리외식산업,2,1,1,0,0,0,56,0,0,0,1988-03-11 00:00:00,1,0,169.0,0,숙박 및 음식점업,171.0,12653
1148177689,브랜탁코리아,2,1,1,1,0,0,46,0,0,0,1997-02-04 00:00:00,1,2,27.0,0,도매 및 소매업,202.0,9401
1078133946,미성이앤씨,2,1,1,0,0,0,42,0,0,0,1991-12-09 00:00:00,1,0,30.0,0,건설업,406.0,11285
3128107768,오성전자,2,1,1,0,0,0,26,0,0,0,1986-08-10 00:00:00,1,0,2.0,0,제조업,8670.0,13232
5148132693,우전,2,1,1,0,0,0,24,0,0,0,1999-04-16 00:00:00,1,0,25.0,0,제조업,61500.0,8600
1218161813,삼진스틸산업,2,1,1,0,0,0,25,0,0,0,2003-06-28 00:00:00,1,0,49.0,0,제조업,1450.0,7066
2128133495,부흥공조,2,1,1,0,0,0,46,0,0,0,1996-06-28 00:00:00,1,0,23.0,0,도매 및 소매업,7250.0,9622
3148131997,루트제이드,2,1,1,0,0,0,28,0,0,0,2000-03-24 00:00:00,1,0,153.0,0,제조업,744.0,8257
1258123280,야후건기,2,1,1,0,0,0,42,0,0,0,1997-07-16 00:00:00,1,0,90.0,0,건설업,326.0,9239
2028143754,새한신용정보,2,1,1,0,0,0,75,0,0,0,1968-01-01 00:00:00,1,0,122.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",2020.0,20028
1098145190,하베코리아,2,1,1,1,0,0,46,0,0,0,1995-11-25 00:00:00,1,2,41.0,0,도매 및 소매업,2590.0,9838
6178132051,덕경종합건설,2,1,1,0,0,0,41,0,0,0,2000-11-25 00:00:00,1,0,13.0,0,건설업,8.0,8011
5028122533,동광,2,1,1,0,0,0,68,0,0,0,1993-02-04 00:00:00,1,0,6.0,0,부동산업,66500.0,10862
6068160009,세강,2,1,1,0,0,0,29,0,0,0,1996-02-10 00:00:00,1,0,115.0,0,제조업,1040.0,9761
1058166591,일광폴리머,2,1,1,0,0,0,46,0,0,0,1994-08-29 00:00:00,1,0,68.0,0,도매 및 소매업,141.0,10291
2188119905,부라더상사,2,1,1,0,0,0,28,0,0,0,1970-11-10 00:00:00,1,0,50.0,0,제조업,207.0,18984
5028145633,동우씨엠,2,1,1,0,1,0,74,0,0,0,1999-02-02 00:00:00,1,0,2519.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",1440.0,8673
3158105416,킹텍스,2,1,1,0,0,0,13,0,0,0,1977-11-10 00:00:00,1,0,72.0,0,제조업,8980.0,16427
5148129223,신우탑텍,2,1,1,0,0,0,30,0,0,0,1997-12-29 00:00:00,1,0,59.0,0,제조업,1.0,9073
1288163369,오리엔트,2,1,1,0,0,0,46,0,0,0,2001-10-04 00:00:00,1,0,87.0,0,도매 및 소매업,17900.0,7698
4098111149,목우강재,2,1,1,0,0,0,46,0,0,0,1990-10-17 00:00:00,1,0,6.0,0,도매 및 소매업,0.0,11703
6048100077,고려여객자동차,2,1,1,0,0,0,49,0,0,0,1966-02-16 00:00:00,1,0,132.0,0,운수 및 창고업,19200.0,20712
1288123969,신성여객,2,1,1,0,0,0,49,0,0,0,1996-06-20 00:00:00,1,0,29.0,0,운수 및 창고업,2900.0,9630
5138109317,구미화물터미널,2,1,1,0,0,0,52,0,0,0,1995-08-01 00:00:00,1,0,9.0,0,운수 및 창고업,3250.0,9954
5148136971,대동전장,2,1,1,0,1,0,30,0,0,0,2000-04-26 00:00:00,1,0,67.0,0,제조업,6960.0,8224
6068132105,삼양종합특수강,2,1,1,0,0,0,46,0,0,0,1985-03-02 00:00:00,1,0,20.0,0,도매 및 소매업,111.0,13758
2058133556,화남전자,2,1,1,0,0,0,28,0,0,0,1996-01-01 00:00:00,1,0,126.0,0,제조업,1040.0,9801
1248135838,태강,2,1,1,0,0,0,22,0,0,0,1986-10-15 00:00:00,1,0,41.0,0,제조업,11700.0,13166
5058106323,유성건설,2,1,1,0,0,0,41,0,0,0,1984-10-02 00:00:00,1,0,45.0,0,건설업,62800.0,13909
1058129655,두백,2,1,1,0,0,0,14,0,0,0,1983-04-23 00:00:00,1,0,37.0,0,제조업,1040.0,14437
6098114708,정우개발,2,1,1,0,0,0,41,0,0,0,1992-06-26 00:00:00,1,0,56.0,0,건설업,15500.0,11085
4108162560,삼오테크,2,1,1,0,0,0,22,0,0,0,2001-01-09 00:00:00,1,0,43.0,0,제조업,609.0,7966
1198151777,나산기업,2,1,1,0,0,0,33,0,0,0,2001-10-26 00:00:00,1,0,15.0,0,제조업,1060.0,7676
6048106917,부산일보,2,1,1,0,0,0,58,0,0,0,1946-09-10 00:00:00,1,0,237.0,0,정보통신업,2970000.0,27811
5058136507,신진,2,1,1,0,0,0,30,0,0,0,2003-06-01 00:00:00,1,0,163.0,0,제조업,198000.0,7093
6038147860,우양냉장,2,1,1,0,0,0,52,0,0,0,2001-11-15 00:00:00,1,0,31.0,0,운수 및 창고업,404.0,7656
1018163044,한원마리타임,2,1,1,0,0,0,52,0,0,0,2000-10-01 00:00:00,1,0,10.0,0,운수 및 창고업,36000.0,8066
1248164686,이우티이씨,2,1,1,0,1,0,28,0,0,0,1999-08-02 00:00:00,1,0,50.0,0,제조업,7.0,8492
2268107962,신화건설,2,1,1,0,0,0,41,0,0,0,1995-01-16 00:00:00,1,0,84.0,0,건설업,356000.0,10151
6218120461,조은아이건설,2,1,1,0,0,0,41,0,0,0,1992-07-15 00:00:00,1,0,40.0,0,건설업,1430.0,11066
2148191787,케이엠비,2,1,1,0,0,0,23,0,0,0,1985-05-04 00:00:00,1,0,45.0,0,제조업,148000.0,13695
2298111674,맨텍,2,1,1,0,0,0,58,0,0,0,1989-09-27 00:00:00,1,0,122.0,0,정보통신업,596.0,12088
6218146442,상진,2,1,1,0,0,0,30,0,0,0,2001-11-20 00:00:00,1,0,23.0,0,제조업,11800.0,7651
1378113015,유성계전,2,1,1,0,0,0,28,0,0,0,1995-07-27 00:00:00,1,0,43.0,0,제조업,185.0,9959
2118688099,리드마크,2,1,1,0,0,0,14,0,0,0,2000-01-01 00:00:00,1,0,18.0,0,제조업,87000000.0,8340
2248125509,유유헬스케어,2,1,1,0,0,0,10,0,0,0,2002-05-09 00:00:00,1,0,96.0,0,제조업,5210.0,7481
6068159157,대봉기연,2,1,1,0,0,0,29,0,0,0,1995-11-16 00:00:00,1,0,57.0,0,제조업,7.0,9847
1398116186,태남건설,2,1,1,0,0,0,41,0,0,0,1985-02-26 00:00:00,1,0,14.0,0,건설업,333.0,13762
1228159192,삼화에프앤에프,2,1,1,0,0,0,10,0,0,0,1999-10-01 00:00:00,1,0,87.0,0,제조업,165.0,8432
3078102586,신아양행,2,1,1,1,0,0,27,0,0,0,1987-09-01 00:00:00,1,2,123.0,0,제조업,684.0,12845
1138146183,화인코리아,2,1,1,0,0,0,28,0,0,0,1997-12-19 00:00:00,1,0,27.0,0,제조업,7460.0,9083
6118104353,동현건설,2,1,1,0,0,0,41,0,0,0,2017-11-22 00:00:00,1,0,24.0,0,건설업,8950.0,1805
6068113224,삼보산업,2,1,1,0,1,0,29,0,0,0,1997-01-10 00:00:00,1,0,97.0,0,제조업,23500.0,9426
2128155882,라이저,2,1,1,0,0,0,68,0,0,0,2002-01-01 00:00:00,1,0,15.0,0,부동산업,34200.0,7609
1228151206,대경종합건설,2,1,1,0,0,0,41,0,0,0,1996-08-13 00:00:00,1,0,10.0,0,건설업,14200.0,9576
1078170164,지원에스아이,2,1,1,0,0,0,24,0,0,0,1999-09-04 00:00:00,1,0,17.0,0,제조업,48900000.0,8459
1078601449,바로투자자문,2,1,1,0,0,0,66,0,0,0,2001-06-15 00:00:00,1,0,6.0,0,금융 및 보험업,113000.0,7809
6068157858,신평산업,2,1,1,0,0,0,30,0,0,0,1995-03-27 00:00:00,1,0,114.0,0,제조업,50800.0,10081
3128105678,조은푸드텍,2,1,1,0,0,0,10,0,0,0,1988-08-25 00:00:00,1,0,54.0,0,제조업,460.0,12486
1068604201,대원방송,2,1,1,1,0,0,60,0,0,0,2001-10-26 00:00:00,1,2,45.0,0,정보통신업,273000.0,7676
2118138895,나라컨트롤,2,1,1,0,0,0,28,0,0,0,1985-03-29 00:00:00,1,0,100.0,0,제조업,61400.0,13731
1348102222,일신태광금속,2,1,1,0,0,0,24,0,0,0,1975-12-26 00:00:00,1,0,42.0,0,제조업,109.0,17112
2208617453,쏠라산업개발,2,1,1,0,0,0,68,0,0,0,2001-07-13 00:00:00,1,0,11.0,0,부동산업,2760.0,7781
1068142874,삼보렌트카,2,1,1,0,0,0,76,0,0,0,1985-09-18 00:00:00,1,0,14.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",90.0,13558
1398133491,다원종합개발,2,1,1,0,0,0,68,0,0,0,1997-08-12 00:00:00,1,0,15.0,0,부동산업,30300.0,9212
5038123762,삼성정공,2,1,1,0,0,0,29,0,0,0,1992-08-01 00:00:00,1,0,56.0,0,제조업,9550.0,11049
1168405654,안리쓰코퍼레이션,2,1,1,1,0,0,46,0,0,0,1996-04-01 00:00:00,1,1,79.0,0,도매 및 소매업,567.0,9710
1398107125,성지기공,2,1,1,0,0,0,25,0,0,0,1985-02-15 00:00:00,1,0,48.0,0,제조업,1700.0,13773
1278157845,평안산업,2,1,1,0,0,0,23,0,0,0,1993-09-24 00:00:00,1,0,11.0,0,제조업,28600.0,10630
3148124123,대영에스텍,2,1,1,0,1,0,26,0,0,0,1999-01-04 00:00:00,1,0,46.0,0,제조업,134.0,8702
5068512753,프라임감정평가법인(주)경북지점,2,1,2,0,0,0,68,0,0,1,2000-05-27 00:00:00,1,0,5.0,0,부동산업,1390.0,8193
3128164357,영민하이테크,2,1,1,0,0,0,30,0,0,0,2003-08-22 00:00:00,1,0,94.0,0,제조업,238.0,7011
2138626482,에이앤지테크놀로지,2,1,1,0,0,0,27,0,0,0,1996-07-25 00:00:00,1,0,163.0,0,제조업,362.0,9595
6068169960,부강테크,2,1,1,0,0,0,30,0,0,0,2001-08-21 00:00:00,1,0,76.0,0,제조업,4880.0,7742
1318155507,에치엠엘리베이터,2,1,1,0,0,0,29,0,0,0,2000-03-28 00:00:00,1,0,47.0,0,제조업,5650.0,8253
1248172075,이에스이,2,1,1,0,1,0,62,0,0,0,2000-03-29 00:00:00,1,0,87.0,0,정보통신업,436.0,8252
2148706910,이너트론,2,1,1,0,1,0,26,0,0,0,2002-02-27 00:00:00,1,0,104.0,0,제조업,954.0,7552
5148121333,용전,2,1,1,0,0,0,22,0,0,0,1991-07-30 00:00:00,1,0,28.0,0,제조업,5170.0,11417
1348158347,영동텍스타일,2,1,1,0,0,0,13,0,0,0,2000-07-12 00:00:00,1,0,64.0,0,제조업,95.0,8147
1268151585,선우이엔지,2,1,1,0,1,0,27,0,0,0,2001-03-03 00:00:00,1,0,23.0,0,제조업,353.0,7913
6128101780,세일교통자동차,2,1,1,0,0,0,49,0,0,0,1985-08-27 00:00:00,1,0,134.0,0,운수 및 창고업,191000.0,13580
2058125376,명성라이픽스,2,1,1,0,0,0,46,0,0,0,1991-12-03 00:00:00,1,0,58.0,0,도매 및 소매업,9.0,11291
6068124681,크리오스,2,1,1,0,1,0,25,0,0,0,1999-12-03 00:00:00,1,0,45.0,0,제조업,907.0,8369
6038120347,세영수산,2,1,1,0,0,0,10,0,0,0,1993-12-01 00:00:00,1,0,17.0,0,제조업,264.0,10562
1208658305,엠서비스,2,1,1,0,0,0,75,0,0,0,2003-10-13 00:00:00,1,0,223.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",2300000.0,6959
1138143717,동원파츠,2,1,1,0,1,0,29,0,0,0,1997-05-30 00:00:00,1,0,301.0,0,제조업,732.0,9286
1368112653,제이오,2,1,1,0,0,0,25,0,0,0,1994-11-28 00:00:00,1,0,136.0,0,제조업,58800.0,10200
1238130733,크로버,2,1,1,0,1,0,28,0,0,0,1993-01-15 00:00:00,1,0,142.0,0,제조업,354.0,10882
1348100277,현대기업,2,1,1,0,1,0,30,0,0,0,1987-01-01 00:00:00,1,0,38.0,0,제조업,10800000.0,13088
1338127782,금호화성,2,1,1,0,0,0,22,0,0,0,1981-12-05 00:00:00,1,0,54.0,0,제조업,18600.0,14941
5138110906,보광종합건설,2,1,1,0,0,0,68,0,0,0,1996-09-07 00:00:00,1,0,15.0,0,부동산업,3770.0,9551
1108131565,남이섬,2,1,1,0,0,0,91,0,0,0,1966-12-23 00:00:00,1,0,97.0,0,"예술, 스포츠 및 여가관련 서비스업",31200.0,20402
1388101768,에스더불유아이,2,1,1,0,0,0,29,0,0,0,1987-05-18 00:00:00,1,0,78.0,0,제조업,49.0,12951
2128148528,케이에스씨건설,2,1,1,0,0,0,41,0,0,0,2000-07-18 00:00:00,1,0,86.0,0,건설업,32200.0,8141
1058181141,산들네트웍스,2,1,1,0,0,0,62,0,0,0,1996-02-15 00:00:00,1,0,59.0,0,정보통신업,15200.0,9756
2138624086,아세테크,2,1,1,0,0,0,27,0,0,0,1996-05-14 00:00:00,1,0,61.0,0,제조업,3330.0,9667
1288116828,신일프레임,2,1,1,0,0,0,22,0,0,0,1994-07-01 00:00:00,1,0,61.0,0,제조업,4810.0,10350
1098179841,비엔에스로지스틱,2,1,1,0,0,0,52,0,0,0,2002-07-30 00:00:00,1,0,27.0,0,운수 및 창고업,5660.0,7399
6098135042,씨앤지,2,1,1,0,0,0,28,0,0,0,1998-11-05 00:00:00,1,0,47.0,0,제조업,2060.0,8762
2118646712,룩옵틱스,2,1,1,0,0,0,46,0,0,0,1998-11-04 00:00:00,1,0,113.0,0,도매 및 소매업,422.0,8763
1358120150,유니엘,2,1,1,0,0,0,68,0,0,0,1991-05-20 00:00:00,1,0,2.0,0,부동산업,3550.0,11488
2158108826,이가에이씨엠건축사사무소,2,1,1,0,0,0,72,0,0,0,1989-11-25 00:00:00,1,0,393.0,0,"전문, 과학 및 기술 서비스업",242.0,12029
1378122547,인성엔프라,2,1,1,0,0,0,26,0,0,0,1999-08-01 00:00:00,1,0,76.0,0,제조업,1740.0,8493
1198104411,우영산업,2,1,1,0,0,0,29,0,0,0,1991-07-09 00:00:00,1,0,79.0,0,제조업,25200.0,11438
5038121046,수성,2,1,1,0,0,0,23,0,0,0,1993-08-01 00:00:00,1,0,44.0,0,제조업,350000.0,10684
2208130349,코레곤,2,1,1,0,0,0,46,0,0,0,1996-01-11 00:00:00,1,0,68.0,0,도매 및 소매업,6420.0,9791
1208164817,화원산업,2,1,1,0,0,0,96,0,0,0,1990-07-05 00:00:00,1,0,7.0,0,협회 및 단체,36400.0,11807
1358101468,뉴경기관광,2,1,1,0,0,0,91,0,0,0,1988-08-07 00:00:00,1,0,31.0,0,"예술, 스포츠 및 여가관련 서비스업",204000.0,12504
1058646120,대우루컴즈,2,1,1,0,0,0,26,0,0,0,2002-10-26 00:00:00,1,0,108.0,0,제조업,1350.0,7311
2158100936,거동기업,2,1,1,0,0,0,46,0,0,0,1989-06-01 00:00:00,1,0,40.0,0,도매 및 소매업,33400.0,12206
2208104837,대화기기,2,1,1,0,0,0,27,0,0,0,1983-08-19 00:00:00,1,0,55.0,0,제조업,174000.0,14319
5148124247,화인,2,1,1,0,0,0,30,0,0,0,1996-05-01 00:00:00,1,0,78.0,0,제조업,32500.0,9680
1168127808,인텔코리아,2,1,1,1,0,0,46,0,0,0,1989-12-31 00:00:00,1,2,184.0,0,도매 및 소매업,141000.0,11993
1108123008,대흥인텍스,2,1,1,0,0,0,22,0,0,0,1990-07-01 00:00:00,1,0,22.0,0,제조업,38.0,11811
3018154316,대신토건,2,1,1,0,0,0,41,0,0,0,2001-07-24 00:00:00,1,0,36.0,0,건설업,8930.0,7770
1318157164,성강종합건설,2,1,1,0,0,0,41,0,0,0,2000-07-03 00:00:00,1,0,29.0,0,건설업,86.0,8156
1168130356,한국다쓰노,2,1,1,1,0,0,27,0,0,0,1991-02-21 00:00:00,1,2,32.0,0,제조업,1360.0,11576
1208144484,태신개발,2,1,1,0,0,0,68,0,0,0,1978-09-13 00:00:00,1,0,5.0,0,부동산업,517.0,16120
1308117456,한신메디칼,2,1,1,0,0,0,27,0,0,0,1987-01-01 00:00:00,1,0,64.0,0,제조업,731.0,13088
2208111342,한국환경종합건축사사무소,2,1,1,0,0,0,72,0,0,0,1994-02-28 00:00:00,1,0,154.0,0,"전문, 과학 및 기술 서비스업",13400.0,10473
1258149145,테키스트,2,1,1,0,1,0,29,0,0,0,2003-08-21 00:00:00,1,0,176.0,0,제조업,157.0,7012
2078150357,에스에이플러스,2,1,1,0,0,0,42,0,0,0,1997-10-17 00:00:00,1,0,27.0,0,건설업,12100.0,9146
5048100821,금용기계,2,1,1,0,0,0,31,0,0,0,1967-07-01 00:00:00,1,0,207.0,0,제조업,494.0,20212
6038140872,스틸플라워,2,1,1,0,0,1,24,0,0,0,2000-01-18 00:00:00,1,0,17.0,0,제조업,7150.0,8323
1348163379,대성이앤지,2,1,1,0,0,0,25,0,0,0,2001-01-01 00:00:00,1,0,48.0,0,제조업,9880.0,7974
6098151509,에스지솔루션,2,1,1,0,0,0,29,0,0,0,2002-01-16 00:00:00,1,0,65.0,0,제조업,5330.0,7594
1098140370,엔터미디어,2,1,1,0,1,1,26,0,0,0,1994-06-01 00:00:00,1,0,10.0,0,제조업,1940000.0,10380
2038154502,세진페이퍼,2,1,1,0,0,0,46,0,0,0,1988-07-01 00:00:00,1,0,46.0,0,도매 및 소매업,2550.0,12541
1258135355,앤티아이,2,1,1,0,0,0,13,0,0,0,2001-01-01 00:00:00,1,0,18.0,0,제조업,73800.0,7974
2098113912,강신산업,2,1,1,0,0,0,46,0,0,0,1979-01-05 00:00:00,1,0,59.0,0,도매 및 소매업,11100.0,16006
5148121838,한신산업,2,1,1,0,0,0,42,0,0,0,1994-09-29 00:00:00,1,0,73.0,0,건설업,72300.0,10260
2198124721,한국토이즈,2,1,1,0,0,0,46,0,0,0,1997-09-18 00:00:00,1,0,14.0,0,도매 및 소매업,1520.0,9175
1018133287,신영자산개발,2,1,1,0,0,0,68,0,0,0,1971-12-17 00:00:00,1,0,8.0,0,부동산업,19100.0,18582
1138130978,비와이씨마트,2,1,1,0,0,0,46,0,0,0,1993-01-07 00:00:00,1,0,72.0,0,도매 및 소매업,2930.0,10890
2138616761,대양인투스,2,1,1,0,0,0,55,0,0,0,1995-11-22 00:00:00,1,0,2.0,0,숙박 및 음식점업,4.0,9841
6118103048,화성종합건설,2,1,1,0,0,0,41,0,0,0,1994-10-06 00:00:00,1,0,71.0,0,건설업,187000.0,10253
3148101187,한국신약,2,1,1,0,0,0,21,0,0,0,1987-07-01 00:00:00,1,0,274.0,0,제조업,660000.0,12907
1208100074,리바이스트라우스코리아,2,1,1,1,0,0,47,0,0,0,1993-02-16 00:00:00,1,2,36.0,0,도매 및 소매업,4370.0,10850
6098139316,서머텍코리아,2,1,1,1,0,0,25,0,0,0,1999-10-30 00:00:00,1,2,85.0,0,제조업,1970.0,8403
6158129415,진텍,2,1,1,0,0,0,29,0,0,0,2002-11-11 00:00:00,1,0,75.0,0,제조업,152.0,7295
6058110433,대도공영,2,1,1,0,0,0,49,0,0,0,1989-04-14 00:00:00,1,0,36.0,0,운수 및 창고업,43100.0,12254
1058644840,경포씨엔씨,2,1,1,0,0,0,58,0,0,0,2002-10-01 00:00:00,1,0,135.0,0,정보통신업,4.0,7336
2048130648,케빅,2,1,1,0,0,0,26,0,0,0,1994-10-10 00:00:00,1,0,54.0,0,제조업,226.0,10249
2158641418,은광,2,1,1,0,0,0,46,0,0,0,2003-05-15 00:00:00,1,0,350.0,0,도매 및 소매업,32600.0,7110
3118110450,경인사료,2,1,1,0,0,0,10,0,0,0,1997-08-26 00:00:00,1,0,17.0,0,제조업,4610.0,9198
1338123170,두성특장차,2,1,1,0,0,0,30,0,0,0,1993-04-21 00:00:00,1,0,41.0,0,제조업,154.0,10786
2148614505,신우산업관리,2,1,1,0,0,0,75,0,0,0,1997-03-14 00:00:00,1,0,1831.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",19700.0,9363
