사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류
1388120877,시스게이트,2,1,1,0,0,0,62,0,0,0,1999-08-11,1,0,255.0,0,정보통신업
6158112189,경보,2,1,1,0,0,0,41,0,0,0,2000-03-03,1,0,18.0,0,건설업
1208620513,케미원,2,1,1,0,0,0,46,0,0,0,2001-04-24,1,0,4.0,0,도매 및 소매업
1208186276,케이에스엠기술,2,1,1,0,0,0,72,0,0,0,1999-01-20,1,0,263.0,0,"전문, 과학 및 기술 서비스업"
2158191252,그랜드건설,2,1,1,0,0,0,41,0,0,0,2000-04-28,1,0,2.0,0,건설업
2148621331,한국정보기술단,2,1,1,0,0,0,62,0,0,0,1998-01-23,1,0,333.0,0,정보통신업
2078105513,대진흥업운수,2,1,1,0,0,0,49,0,0,0,1968-11-29,1,0,150.0,0,운수 및 창고업
2158165851,엠이씨인더스트리,2,1,1,0,0,0,46,0,0,0,1997-08-22,1,0,16.0,0,도매 및 소매업
1238167910,제니켐상사,2,1,1,0,0,0,46,0,0,0,2001-07-01,1,0,17.0,0,도매 및 소매업
1238100831,삼영운수,2,1,1,0,0,0,49,0,0,0,1969-12-22,1,0,849.0,0,운수 및 창고업
1028133223,더샘인터내셔날,2,1,1,0,0,0,46,0,0,0,2010-04-01,1,0,62.0,0,도매 및 소매업
1138140078,유라통상,2,1,1,0,0,0,46,0,0,0,1985-08-06,1,0,30.0,0,도매 및 소매업
3038124249,임페리얼레이크,2,1,1,0,0,0,91,0,0,0,1999-10-14,1,0,6.0,0,"예술, 스포츠 및 여가관련 서비스업"
1308172366,인테크디자인,2,1,1,0,0,0,42,0,0,0,2000-07-13,1,0,50.0,0,건설업
2118130025,세안산업개발,2,1,1,0,0,0,68,0,0,0,1984-11-05,1,0,3.0,0,부동산업
4098118161,대창이앤티,2,1,1,0,0,0,64,0,0,0,1952-10-21,1,0,2.0,0,금융 및 보험업
2148122903,인터그래프코리아,2,1,1,1,0,0,46,0,0,0,1990-11-15,1,2,53.0,0,도매 및 소매업
6058114967,호경상사,2,1,1,0,0,0,45,0,0,0,1992-01-01,1,0,19.0,0,도매 및 소매업
2208663938,일광건설,2,1,1,0,0,0,41,0,0,0,2003-05-22,1,0,74.0,0,건설업
2208103084,니드필,2,1,1,0,0,0,46,0,0,0,1991-03-29,1,0,17.0,0,도매 및 소매업
2208127257,도영통상,2,1,1,0,0,0,46,0,0,0,1995-08-08,1,0,21.0,0,도매 및 소매업
2148149085,대유토건,2,1,1,0,0,0,42,0,0,0,1989-03-01,1,0,9.0,0,건설업
1148603542,이호건업,2,1,1,0,0,0,42,0,0,0,2000-10-06,1,0,16.0,0,건설업
2078150769,지에스교역,2,1,1,0,0,0,45,0,0,0,1997-12-19,1,0,34.0,0,도매 및 소매업
6018109161,남부여객자동차,2,1,1,0,0,0,49,0,0,0,1980-01-23,1,0,172.0,0,운수 및 창고업
2108126493,에스지엠,2,1,1,0,0,0,58,0,0,0,1999-09-28,1,0,96.0,0,정보통신업
4098155282,가경디앤씨,2,1,1,0,0,0,68,0,0,0,2000-07-05,1,0,1.0,0,부동산업
6108152852,하이테크주택,2,1,1,0,0,0,74,0,0,0,2001-10-01,1,0,722.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
2088124186,서울디앤씨,2,1,1,0,0,0,68,0,0,0,1997-06-26,1,0,20.0,0,부동산업
3158106787,씨앤씨,2,1,1,0,0,0,62,0,0,0,1994-06-23,1,0,95.0,0,정보통신업
3058150796,동그랑,2,1,1,0,0,0,46,0,0,0,2001-11-15,1,0,68.0,0,도매 및 소매업
1058188799,지오텍엔지니어링,2,1,1,0,1,0,42,0,0,0,1997-08-01,1,0,22.0,0,건설업
1208151817,범한엔지니어링종합건축사사무소,2,1,1,0,0,0,72,0,0,0,1995-07-03,1,0,291.0,0,"전문, 과학 및 기술 서비스업"
3148126359,한빛이디에스,2,1,1,0,0,0,72,0,0,0,1999-06-14,1,0,50.0,0,"전문, 과학 및 기술 서비스업"
5148123103,두원개발,2,1,1,0,0,0,96,0,0,0,1996-05-21,1,0,2.0,0,협회 및 단체
6068173130,가흥,2,1,1,0,0,0,46,0,0,0,2002-02-16,1,0,19.0,0,도매 및 소매업
1108131416,중앙하이텔,2,1,1,0,0,0,42,0,0,0,1991-07-27,1,0,192.0,0,건설업
2208649294,플라스코앤비,2,1,1,0,0,0,68,0,0,0,2002-10-15,1,0,2.0,0,부동산업
5068143317,에코시안,2,1,1,0,0,0,72,0,0,0,2001-12-29,1,0,112.0,0,"전문, 과학 및 기술 서비스업"
2118619573,해동우남,2,1,1,0,0,0,74,0,0,0,1997-01-30,1,0,343.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
6068124041,한국팬트라,2,1,1,0,0,0,46,0,0,0,1999-10-06,1,0,19.0,0,도매 및 소매업
6218151907,제일에스엘산업,2,1,1,0,0,0,52,0,0,0,2002-11-25,1,0,26.0,0,운수 및 창고업
1198125551,승일실업,2,1,1,0,0,0,42,0,0,0,1997-05-07,1,0,133.0,0,건설업
2118735304,위즈코리아,2,1,1,0,0,0,58,0,0,0,2003-07-01,1,0,67.0,0,정보통신업
3088119566,비전,2,1,1,0,0,0,47,0,0,0,2003-06-03,1,0,4.0,0,도매 및 소매업
1168175426,일우,2,1,1,0,0,0,41,0,0,0,1999-07-19,1,0,14.0,0,건설업
2058123626,가빈,2,1,1,0,0,0,45,0,0,0,1991-03-20,1,0,42.0,0,도매 및 소매업
1258137033,수현이십일,2,1,1,0,0,0,46,0,0,0,2001-04-12,1,0,1.0,0,도매 및 소매업
1068100103,나진산업,2,1,1,0,0,0,68,0,0,0,1967-07-20,1,0,80.0,0,부동산업
6048102003,국제저축은행,2,1,1,0,0,0,64,0,0,0,1971-12-28,1,0,18.0,0,금융 및 보험업
1118100876,신인운수,2,1,1,0,0,0,49,0,0,0,1966-05-23,1,0,177.0,0,운수 및 창고업
1068135543,천우모터스,2,1,1,0,0,0,45,0,0,0,1988-01-10,1,0,171.0,0,도매 및 소매업
2148110300,대준산업,2,1,1,0,0,0,68,0,0,0,1980-02-15,1,0,12.0,0,부동산업
4078101155,광산관광개발,2,1,1,0,0,0,91,0,0,0,1989-10-26,1,0,56.0,0,"예술, 스포츠 및 여가관련 서비스업"
1248120150,신흥정보통신,2,1,1,0,0,0,42,0,0,0,1979-08-17,1,0,351.0,0,건설업
5038150750,쌍용자동차대구사업소,2,1,1,0,0,0,95,0,0,0,2001-06-25,1,0,33.0,0,협회 및 단체
1048178527,로드스타씨앤에어,2,1,1,0,0,0,52,0,0,0,2003-01-28,1,0,45.0,0,운수 및 창고업
1068126419,남유산업,2,1,1,0,0,0,68,0,0,0,1990-12-18,1,0,2.0,0,부동산업
1248135861,경안레져산업,2,1,1,0,0,0,91,0,0,0,1988-06-15,1,0,18.0,0,"예술, 스포츠 및 여가관련 서비스업"
1058197662,피엔씨트레이딩,2,1,1,0,0,0,68,0,0,0,1999-02-04,1,0,3.0,0,부동산업
2108142659,바로크레디트대부,2,1,1,1,0,0,64,0,0,0,2002-08-13,1,2,180.0,0,금융 및 보험업
6068128222,부영개발,2,1,1,0,0,0,38,0,0,0,2000-03-17,1,0,39.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업"
2208619131,야마하뮤직코리아,2,1,1,1,0,0,46,0,0,0,2001-08-31,1,2,74.0,0,도매 및 소매업
2018177964,러쉬코리아,2,1,1,0,0,0,47,0,0,0,2002-11-02,1,0,395.0,0,도매 및 소매업
1198113939,히타치금속한국,2,1,1,1,0,0,46,0,0,0,1982-02-22,1,2,109.0,0,도매 및 소매업
6058126920,우리저축은행,2,1,1,0,0,0,64,0,0,0,1997-05-06,1,0,22.0,0,금융 및 보험업
1068104827,고려공업검사,2,1,1,0,0,0,72,0,0,0,1972-10-26,1,0,292.0,0,"전문, 과학 및 기술 서비스업"
4188108745,우진관광개발,2,1,1,0,0,0,91,0,0,0,1994-12-04,1,0,61.0,0,"예술, 스포츠 및 여가관련 서비스업"
1198104070,재능유통,2,1,1,0,0,0,68,0,0,0,1973-07-19,1,0,64.0,0,부동산업
1208139604,페리,2,1,1,1,0,0,46,0,0,0,1994-06-10,4,2,113.0,0,도매 및 소매업
6018124371,대복해운,2,1,1,0,0,0,50,0,0,0,1994-02-17,1,0,28.0,0,운수 및 창고업
1198107970,씨엔이지에스,2,1,1,0,1,0,42,0,0,0,1991-07-01,1,0,120.0,0,건설업
1358128088,씨티케이,2,1,1,1,0,0,72,0,0,0,1998-08-27,1,2,127.0,0,"전문, 과학 및 기술 서비스업"
1268117608,남여주레저개발,2,1,1,0,0,0,91,0,0,0,1994-08-08,1,0,46.0,0,"예술, 스포츠 및 여가관련 서비스업"
1018147985,버라이존코리아,2,1,1,1,0,0,47,0,0,0,1999-04-08,1,1,11.0,0,도매 및 소매업
1098161297,에스아이티씨로지스틱스코리아,2,1,1,1,0,0,51,0,0,0,2000-02-20,1,1,48.0,0,운수 및 창고업
1048132220,삼선개발,2,1,1,0,0,0,68,0,0,0,1976-05-26,1,0,27.0,0,부동산업
2088103935,금성종합건축사사무소,2,1,1,0,0,0,72,0,0,0,1969-01-01,1,0,78.0,0,"전문, 과학 및 기술 서비스업"
4188105904,신신토건,2,1,1,0,0,0,41,0,0,0,1992-09-09,1,0,20.0,0,건설업
1228164375,세운교통,2,1,1,0,0,0,49,0,0,0,2001-01-01,1,0,122.0,0,운수 및 창고업
2298110281,동국유리창호,2,1,1,0,0,0,42,0,0,0,1985-06-13,1,0,24.0,0,건설업
6098103841,창원관광개발,2,1,1,0,0,0,55,0,0,0,1982-10-10,1,0,25.0,0,숙박 및 음식점업
1208151947,신도테크노,2,1,1,0,0,0,46,0,0,0,1989-04-28,1,0,35.0,0,도매 및 소매업
1248126789,상명건설,2,1,1,0,0,0,41,0,0,0,1995-01-01,1,0,44.0,0,건설업
1228156424,태양여객,2,1,1,0,0,0,49,0,0,0,1998-12-22,1,0,150.0,0,운수 및 창고업
1398102019,장인가구,2,1,1,0,0,0,46,0,0,0,1988-09-01,1,0,107.0,0,도매 및 소매업
1058178312,신안건설,2,1,1,0,0,0,41,0,0,0,1994-10-18,1,0,23.0,0,건설업
1268126922,홈우드,2,1,1,0,0,0,46,0,0,0,1997-01-01,1,0,36.0,0,도매 및 소매업
4098133798,한국경영원,2,1,1,0,0,0,75,0,0,0,1996-07-19,1,0,109.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
6098112544,세종,2,1,1,0,0,0,76,0,0,0,1991-04-11,1,0,166.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
2118725387,애드쿠아인터렉티브,2,1,1,0,0,0,71,0,0,0,2002-12-20,1,0,152.0,0,"전문, 과학 및 기술 서비스업"
1198139278,윈시스템즈,2,1,1,1,0,0,45,0,0,0,2000-05-26,1,1,35.0,0,도매 및 소매업
4088106696,광주지오팜,2,1,1,0,0,0,46,0,0,0,1986-06-01,1,0,55.0,0,도매 및 소매업
1048181003,뉴스핌,2,1,1,0,0,0,63,0,0,0,2003-05-10,1,0,140.0,0,정보통신업
1208181024,에스큐엔지니어링,2,1,1,0,1,0,72,0,0,0,1998-06-12,1,0,167.0,0,"전문, 과학 및 기술 서비스업"
1348197919,오앤와이스틸,2,1,1,0,0,0,46,0,0,0,2003-03-22,1,0,9.0,0,도매 및 소매업
3058136571,선헬스케어인터내셔널,2,1,1,0,0,0,87,0,0,0,2000-03-09,1,0,26.0,0,보건업 및 사회복지 서비스업
2158140355,메디랩코리아,2,1,1,0,0,0,46,0,0,0,1994-07-01,1,0,250.0,0,도매 및 소매업
1168120130,우성주택건설,2,1,1,0,0,0,68,0,0,0,1982-04-10,1,0,4.0,0,부동산업
1088114618,대성출판,2,1,1,0,0,0,85,0,0,0,1969-07-01,1,0,29.0,0,교육 서비스업
3078100875,공주교통,2,1,1,0,0,0,49,0,0,0,1980-08-25,1,0,132.0,0,운수 및 창고업
2038143500,한진흥업,2,1,1,0,0,0,75,0,0,0,1970-03-17,1,0,20.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
1358108307,금보개발,2,1,1,0,0,0,91,0,0,0,1979-04-13,1,0,232.0,0,"예술, 스포츠 및 여가관련 서비스업"
2208103143,레덴시,2,1,1,0,0,0,68,0,0,0,1986-07-10,1,0,10.0,0,부동산업
2118737277,연두콩,2,1,1,0,0,0,47,0,0,0,2003-08-09,1,0,1.0,0,도매 및 소매업
2158600101,서우건영,2,1,1,0,0,0,41,0,0,0,2000-11-15,1,0,24.0,0,건설업
1138112169,남전상공,2,1,1,0,0,0,47,0,0,0,1986-03-14,1,0,16.0,0,도매 및 소매업
1108132211,다락원,2,1,1,0,0,0,58,0,0,0,1995-03-15,1,0,129.0,0,정보통신업
3128128652,코리아후드써비스,2,1,1,1,0,0,46,0,0,0,1997-11-13,1,2,94.0,0,도매 및 소매업
2138163518,용비통상,2,1,1,0,0,0,46,0,0,0,1992-09-01,1,0,53.0,0,도매 및 소매업
1118106851,거촌,2,1,1,0,0,0,56,0,0,0,1981-07-28,1,0,23.0,0,숙박 및 음식점업
2118615956,웅진건설,2,1,1,0,0,0,41,0,0,0,1996-08-07,1,0,8.0,0,건설업
1078118741,조양케미칼,2,1,1,0,0,0,46,0,0,0,1986-11-01,1,0,21.0,0,도매 및 소매업
2298138300,삼양화인,2,1,1,0,0,0,46,0,0,0,1999-06-02,1,0,14.0,0,도매 및 소매업
1078186915,한국산텐제약,2,1,1,1,0,0,46,0,0,0,2000-07-12,1,2,91.0,0,도매 및 소매업
1058163269,노바인터내쇼널,2,1,1,0,1,0,46,0,0,0,1994-04-01,1,0,188.0,0,도매 및 소매업
1058194554,보람종합철강,2,1,1,0,0,0,46,0,0,0,1998-08-22,1,0,9.0,0,도매 및 소매업
2038156489,기산과학,2,1,1,1,0,0,46,0,0,0,1994-11-01,1,2,42.0,0,도매 및 소매업
1248193008,오케이건설,2,1,1,0,0,0,42,0,0,0,2002-02-09,1,0,18.0,0,건설업
2038161828,태평양자원무역,2,1,1,0,0,0,46,0,0,0,1993-11-17,1,0,6.0,0,도매 및 소매업
1218101076,우련통운,2,1,1,0,0,0,52,0,0,0,1958-11-05,1,0,35.0,0,운수 및 창고업
1108101682,동화산업,2,1,1,0,0,0,46,0,0,0,1953-12-07,1,0,3.0,0,도매 및 소매업
1048147290,엔티티코리아,2,1,1,1,0,0,61,0,0,0,1999-10-01,1,2,23.0,0,정보통신업
2128153472,엠제이와이인베스트먼트,2,1,1,0,0,0,68,0,0,0,2001-08-14,1,0,4.0,0,부동산업
1208132654,디에스브이솔루션스,2,1,1,1,0,0,52,0,0,0,1990-10-01,1,2,78.0,0,운수 및 창고업
1198168884,리퓨어헬스케어,2,1,1,1,1,0,70,0,0,0,2003-10-17,1,2,92.0,0,"전문, 과학 및 기술 서비스업"
1248125868,대주,2,1,1,0,0,0,46,0,0,0,1994-11-01,1,0,60.0,0,도매 및 소매업
1148133740,삼부크럭스개발,2,1,1,0,0,0,41,0,0,0,1989-03-23,1,0,5.0,0,건설업
2118198909,나라기술단,2,1,1,0,0,0,72,0,0,0,1993-07-30,1,0,164.0,0,"전문, 과학 및 기술 서비스업"
5138100524,라온저축은행,2,1,1,0,0,0,64,0,0,0,1973-01-30,1,0,21.0,0,금융 및 보험업
4188101704,합동건설,2,1,1,0,0,0,41,0,0,0,1984-01-01,1,0,22.0,0,건설업
2298132228,넷츠,2,1,1,1,0,0,58,0,0,0,1998-05-14,1,1,116.0,0,정보통신업
6038129896,동영콜드프라자,2,1,1,0,0,0,52,0,0,0,1976-11-18,1,0,35.0,0,운수 및 창고업
1218131866,한국물류,2,1,1,0,0,0,52,0,0,0,1999-09-13,1,0,18.0,0,운수 및 창고업
4188102552,호남고속,2,1,1,0,0,0,49,0,0,0,1980-03-08,4,0,372.0,0,운수 및 창고업
1368115738,동우건설,2,1,1,0,0,0,41,0,0,0,1992-07-01,1,0,79.0,0,건설업
2208127790,한국해양기술,2,1,1,0,0,0,42,0,0,0,1993-01-08,1,0,28.0,0,건설업
1208661080,넥스큐브코퍼레이션,2,1,1,0,1,0,85,0,0,0,2003-12-10,1,0,156.0,0,교육 서비스업
1048164533,맥쿼리캐피탈코리아,2,1,1,1,0,0,76,0,0,0,2001-08-23,1,2,39.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
6108166910,영실로직스,2,1,1,0,0,0,52,0,0,0,2003-05-29,1,0,197.0,0,운수 및 창고업
5138112976,동재,2,1,1,0,0,0,68,0,0,0,1998-01-01,1,0,9.0,0,부동산업
1138159937,성원아이북랜드,2,1,1,0,0,0,85,0,0,0,2000-03-21,1,0,78.0,0,교육 서비스업
1308100445,삼정,2,1,1,0,0,0,56,0,0,0,1957-04-08,1,0,10.0,0,숙박 및 음식점업
1028100800,아주물산,2,1,1,0,0,0,68,0,0,0,1963-05-29,1,0,6.0,0,부동산업
1068123125,참빛산업,2,1,1,0,0,0,55,0,0,0,1976-04-01,1,0,142.0,0,숙박 및 음식점업
1218119372,대호창고,2,1,1,0,0,0,52,0,0,0,1994-07-01,1,0,12.0,0,운수 및 창고업
6178144498,삼호,2,1,1,0,0,0,52,0,0,0,2003-01-01,1,0,3.0,0,운수 및 창고업
2118671545,펜디코리아,2,1,1,1,0,0,47,0,0,0,2001-01-16,1,2,209.0,0,도매 및 소매업
1228153072,화빈기계,2,1,1,0,0,0,42,0,0,0,1997-03-07,1,0,39.0,0,건설업
2208626710,비에이월드,2,1,1,0,0,0,68,0,0,0,2001-12-24,1,0,8.0,0,부동산업
1208156414,신의페트라,2,1,1,0,0,0,46,0,0,0,1995-11-30,1,0,62.0,0,도매 및 소매업
6178100317,미광운수,2,1,1,0,0,0,49,0,0,0,1971-01-18,1,0,335.0,0,운수 및 창고업
2198104195,서경,2,1,1,0,0,0,46,0,0,0,1980-10-10,1,0,52.0,0,도매 및 소매업
1288134641,클래르,2,1,1,0,0,0,46,0,0,0,1998-06-29,1,0,5.0,0,도매 및 소매업
1068620778,노트북랜드이십일,2,1,1,0,0,0,46,0,0,0,2003-07-01,1,0,18.0,0,도매 및 소매업
3128124879,두루두루,2,1,1,0,0,0,47,0,0,0,1996-07-22,1,0,10.0,0,도매 및 소매업
2208654104,케이씨에이치산업개발,2,1,1,0,0,0,68,0,0,0,2002-12-23,1,0,17.0,0,부동산업
1208605939,어드벤처,2,1,1,0,0,0,74,0,0,0,2000-05-23,1,0,17.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
1058180050,에어콘테이너로지스틱스,2,1,1,0,0,0,52,0,0,0,1993-11-11,1,0,39.0,0,운수 및 창고업
1168145276,누리인포스,2,1,1,0,0,0,58,0,0,0,1993-06-01,1,0,78.0,0,정보통신업
1178100821,성유상사,2,1,1,0,0,0,46,0,0,0,1969-10-13,1,0,34.0,0,도매 및 소매업
6018114155,협성종합건업,2,1,1,0,0,0,41,0,0,0,1985-04-09,1,0,41.0,0,건설업
4118120146,씨월드고속훼리,2,1,1,0,0,0,50,0,0,0,1998-12-22,1,0,130.0,0,운수 및 창고업
4088128759,성암토건,2,1,1,0,0,0,41,0,0,0,1997-03-10,1,0,28.0,0,건설업
1078646107,대재아이앤씨,2,1,1,0,0,0,68,0,0,0,2004-02-10,1,0,5.0,0,부동산업
2148670322,하이눈커뮤니티,2,1,1,0,0,0,68,0,0,0,2000-10-28,1,0,40.0,0,부동산업
2208664126,개념원리,2,1,1,0,0,0,58,0,0,0,2003-05-27,1,0,36.0,0,정보통신업
2188114045,인평,2,1,1,0,0,0,68,0,0,0,1994-09-12,1,0,18.0,0,부동산업
4098100282,금광공사,2,1,1,0,0,0,38,0,0,0,1974-10-05,1,0,152.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업"
2208145390,포럼씨앤디,2,1,1,0,0,0,68,0,0,0,1997-06-04,1,0,4.0,0,부동산업
1348123061,대륭종합건설,2,1,1,0,0,0,68,0,0,0,1994-10-20,1,0,16.0,0,부동산업
6058158645,에스엠퍼스트프라자,2,1,1,0,0,0,68,0,0,0,2003-02-06,1,0,5.0,0,부동산업
6048131226,삼미건설,2,1,1,0,0,0,41,0,0,0,1982-09-08,1,0,80.0,0,건설업
1108139892,이화텔레콤,2,1,1,0,0,0,42,0,0,0,1988-10-15,1,0,115.0,0,건설업
1168145747,코켐,2,1,1,0,0,0,46,0,0,0,1993-08-12,1,0,3.0,0,도매 및 소매업
1218150918,미래해운,2,1,1,0,0,0,50,0,0,0,2002-02-18,1,0,67.0,0,운수 및 창고업
2148678246,창동역사,2,1,1,0,0,0,41,0,0,0,2001-03-14,1,0,12.0,0,건설업
1148144698,청동,2,1,1,0,0,0,68,0,0,0,1990-11-30,1,0,23.0,0,부동산업
5158107969,동양건설산업,2,1,1,0,0,0,41,0,0,0,1992-10-01,1,0,13.0,0,건설업
1048105460,영화기업,2,1,1,0,0,0,68,0,0,0,1963-12-23,1,0,51.0,0,부동산업
1288114645,대승종합관리,2,1,1,0,0,0,74,0,0,0,1993-08-25,1,0,333.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
1248175709,대성건설,2,1,1,0,0,0,42,0,0,0,2000-06-23,1,0,56.0,0,건설업
5148126115,한창실업,2,1,1,0,0,0,42,0,0,0,1993-07-22,1,0,26.0,0,건설업
2118735323,혜안인,2,1,1,0,0,0,65,0,0,0,2003-07-01,1,0,3.0,0,금융 및 보험업
6038151952,미연건설,2,1,1,0,0,0,41,0,0,0,2002-12-03,1,0,7.0,0,건설업
2208172320,아모제,2,1,1,0,0,0,46,0,0,0,1999-12-16,1,0,150.0,0,도매 및 소매업
2208644625,대백아울렛,2,1,1,0,0,0,74,0,0,0,2002-08-12,1,0,3.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
2018164547,마이스터건설,2,1,1,0,0,0,41,0,0,0,2001-03-24,1,0,19.0,0,건설업
1138143565,아이더블유아이,2,1,1,0,0,0,42,0,0,0,1997-06-16,1,0,134.0,0,건설업
4018107689,우리건설,2,1,1,0,0,0,41,0,0,0,1994-10-01,1,0,3.0,0,건설업
4108156035,베스트상무,2,1,1,0,0,0,96,0,0,0,2000-02-01,1,0,5.0,0,협회 및 단체
5068105972,삼구건설,2,1,1,0,0,0,68,0,0,0,1988-06-30,1,0,52.0,0,부동산업
2298108034,동남공영,2,1,1,0,0,0,42,0,0,0,1995-07-24,1,0,43.0,0,건설업
1018145105,케이디디아이코리아,2,1,1,1,0,0,61,0,0,0,1998-05-23,1,2,61.0,0,정보통신업
6208116815,리뉴테크,2,1,1,0,0,0,46,0,0,0,1998-02-18,1,0,9.0,0,도매 및 소매업
2108115981,제원인터내쇼날,2,1,1,0,0,0,46,0,0,0,1991-07-01,1,0,47.0,0,도매 및 소매업
1218144997,위드이십일,2,1,1,0,0,0,68,0,0,0,2001-06-05,1,0,5.0,0,부동산업
1148188283,미켈란스포츠센터,2,1,1,0,0,0,42,0,0,0,1999-04-13,1,0,1.0,0,건설업
1138169250,코리아이지텔,2,1,1,0,0,0,47,0,0,0,2001-05-24,1,0,388.0,0,도매 및 소매업
5138109001,동성엔지니어링,2,1,1,0,0,0,72,0,0,0,1991-09-01,1,0,511.0,0,"전문, 과학 및 기술 서비스업"
2208654201,이에스오리엔트,2,1,1,0,0,0,55,0,0,0,2002-12-26,1,0,55.0,0,숙박 및 음식점업
6228100018,지원네트웍스,2,1,1,0,0,0,46,0,0,0,1993-02-27,1,0,18.0,0,도매 및 소매업
1058132830,진일산업,2,1,1,0,0,0,68,0,0,0,1971-03-11,1,0,27.0,0,부동산업
2208160407,비앤에스파트너,2,1,1,0,0,0,46,0,0,0,1999-04-08,1,0,16.0,0,도매 및 소매업
2218103428,대건,2,1,1,0,0,0,41,0,0,0,1989-01-01,1,0,45.0,0,건설업
1208123816,한국써몬,2,1,1,1,0,0,46,0,0,0,1991-07-22,1,2,33.0,0,도매 및 소매업
2038161115,케이피알앤드어소시에이츠,2,1,1,1,0,0,71,0,0,0,1992-04-13,1,2,191.0,0,"전문, 과학 및 기술 서비스업"
1068141555,굿이어코리아,2,1,1,1,0,0,45,0,0,0,1991-10-17,1,2,24.0,0,도매 및 소매업
1068175389,캐져콤푸레셔,2,1,1,0,0,0,46,0,0,0,1998-10-29,1,0,20.0,0,도매 및 소매업
2118704704,아킬라,2,1,1,0,0,0,66,0,0,0,2001-11-19,1,0,12.0,0,금융 및 보험업
1078137239,동광종합토건,2,1,1,0,0,0,68,0,0,0,1992-04-01,1,0,63.0,0,부동산업
6088102081,제일교통,2,1,1,0,0,0,49,0,0,0,1979-07-01,1,0,155.0,0,운수 및 창고업
1078185804,하나유비에스자산운용,2,1,1,1,0,0,64,0,0,0,2000-06-27,1,2,86.0,0,금융 및 보험업
1378124244,동아공사,2,1,1,0,0,0,38,0,0,0,1999-10-21,1,0,46.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업"
1318136723,한일종합건설,2,1,1,0,0,0,68,0,0,0,1984-11-20,1,0,8.0,0,부동산업
1318180777,한송우드,2,1,1,0,0,0,46,0,0,0,2003-08-04,1,0,10.0,0,도매 및 소매업
1088144368,미성강업,2,1,1,0,0,0,76,0,0,0,1991-05-14,1,0,47.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
3038129341,탄용환경개발,2,1,1,0,0,0,38,0,0,0,2000-06-23,1,0,34.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업"
1078160405,다우스틸,2,1,1,0,0,0,46,0,0,0,1997-07-01,1,0,13.0,0,도매 및 소매업
6058139406,티엠에스코리아,2,1,1,0,0,0,52,0,0,0,2000-07-20,1,0,238.0,0,운수 및 창고업
6048137405,동광에스아이,2,1,1,0,0,0,91,0,0,0,1998-07-01,1,0,15.0,0,"예술, 스포츠 및 여가관련 서비스업"
2208617787,인천컨테이너터미널,2,1,1,1,0,0,52,0,0,0,2001-07-26,1,1,151.0,0,운수 및 창고업
1278130899,에이씨티,2,1,1,0,0,0,46,0,0,0,1999-05-01,1,0,29.0,0,도매 및 소매업
3148103152,동승전기,2,1,1,0,0,0,42,0,0,0,1990-11-20,1,0,51.0,0,건설업
2148680738,해종운송하역,2,1,1,0,0,0,52,0,0,0,2001-04-24,1,0,70.0,0,운수 및 창고업
2028154076,장은테크,2,1,1,0,0,0,46,0,0,0,1996-05-23,1,0,3.0,0,도매 및 소매업
6018126078,팬스타트리,2,1,1,0,0,0,49,0,0,0,1994-12-31,1,0,153.0,0,운수 및 창고업
6018117773,삼진여객자동차,2,1,1,0,0,0,49,0,0,0,1980-02-25,1,0,284.0,0,운수 및 창고업
2158139047,동궁종합건설,2,1,1,0,0,0,68,0,0,0,1994-03-22,1,0,21.0,0,부동산업
1208101603,코엑스,2,1,1,0,0,0,75,0,0,0,1986-07-01,1,0,86.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
1138171926,엠에이엠,2,1,1,0,0,0,46,0,0,0,2001-09-19,1,0,4.0,0,도매 및 소매업
3068108291,공영기업,2,1,1,0,0,0,75,0,0,0,1989-04-01,1,0,1546.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업"
1338130614,신안관광개발,2,1,1,0,0,0,91,0,0,0,1996-10-25,1,0,70.0,0,"예술, 스포츠 및 여가관련 서비스업"
2168101388,삼호에너지,2,1,1,0,0,0,46,0,0,0,1973-03-01,1,0,6.0,0,도매 및 소매업
1068616522,짐메이트,2,1,1,0,0,0,68,0,0,0,2003-02-04,1,0,1.0,0,부동산업
2118101952,이엠케이,2,1,1,0,0,0,46,0,0,0,2001-02-15,1,0,33.0,0,도매 및 소매업
