사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류
1378132098,세진크랭크,2,1,1,0,0,0,30,0,0,0,2000-10-11,1,0,38.0,0,제조업
1018181998,삼성골드,2,1,1,0,0,0,33,0,0,0,2002-04-24,1,0,4.0,0,제조업
6208117584,럭스코,2,1,1,0,0,0,28,0,0,0,1998-08-11,1,0,81.0,0,제조업
1198139870,베베쿡,2,1,1,0,0,0,10,0,0,0,2000-06-01,1,0,179.0,0,제조업
1358111291,영일폴리에스터,2,1,1,0,0,0,20,0,0,0,1992-02-13,1,0,13.0,0,제조업
3128135906,세진식품,2,1,1,0,0,0,10,0,0,0,1999-04-16,1,0,73.0,0,제조업
3038123992,씨엔아이케이블,2,1,1,0,0,0,33,0,0,0,1999-10-01,1,0,19.0,0,제조업
6138121469,세양,2,1,1,0,0,0,30,0,0,0,2000-06-01,1,0,41.0,0,제조업
5058113260,태광금속,2,1,1,0,0,0,30,0,0,0,1997-10-01,1,0,12.0,0,제조업
1308164018,정민,2,1,1,0,1,0,22,0,0,0,2000-01-01,1,0,61.0,0,제조업
1258113875,몰텍스,2,1,1,0,0,0,29,0,0,0,1994-10-21,1,0,147.0,0,제조업
6068175216,알파로보틱스,2,1,1,0,0,0,29,0,0,0,2002-05-24,1,0,46.0,0,제조업
3038106464,쓰리지테크놀러지,2,1,1,0,0,0,25,0,0,0,1991-10-01,1,0,69.0,0,제조업
1378108259,신풍금속,2,1,1,0,0,0,20,0,0,0,1976-04-01,1,0,31.0,0,제조업
1318106103,부국철강공업,2,1,1,0,0,0,24,0,0,0,1972-07-01,1,0,21.0,0,제조업
6088146018,에이치엠티,2,1,1,0,0,0,30,0,0,0,2002-02-15,1,0,42.0,0,제조업
1338130593,태화정공,2,1,1,0,0,0,30,0,0,0,1984-08-05,1,0,151.0,0,제조업
1358102394,하스코,2,1,1,0,0,1,30,0,0,0,1977-12-09,1,0,50.0,0,제조업
1198154508,에이디반도체,2,1,1,0,0,0,26,0,0,0,2002-02-08,1,0,68.0,0,제조업
5148108363,진성씨앤아이,2,1,1,0,0,0,25,0,0,0,1987-04-17,1,0,39.0,0,제조업
1168104862,마스테코,2,1,1,1,0,0,29,0,0,0,1984-02-24,1,2,143.0,0,제조업
1348127941,오양기공,2,1,1,0,0,0,28,0,0,0,1995-08-30,1,0,21.0,0,제조업
6108112262,한진레미콘,2,1,1,0,0,0,23,0,0,0,1991-04-01,1,0,21.0,0,제조업
1398129658,삼일산업,2,1,1,0,0,0,27,0,0,0,1991-08-03,1,0,105.0,0,제조업
6218104665,진흥철강,2,1,1,0,0,0,24,0,0,0,1981-09-01,1,0,37.0,0,제조업
1248129108,대형정밀,2,1,1,0,0,0,26,0,0,0,1995-06-16,1,0,59.0,0,제조업
2068152615,레드페이스,2,1,1,0,0,0,14,0,0,0,2000-11-16,1,0,247.0,0,제조업
5038139788,산찬섬유,2,1,1,0,0,0,13,0,0,0,1990-02-10,1,0,48.0,0,제조업
1028119589,한국협화,2,1,1,0,0,0,20,0,0,0,1972-04-20,1,0,92.0,0,제조업
4108148888,성진글로벌,2,1,1,0,0,0,22,0,0,0,1999-02-12,1,0,141.0,0,제조업
5048114271,고문당인쇄,2,1,1,0,0,0,18,0,0,0,1993-08-05,1,0,41.0,0,제조업
3068107424,대한이연,2,1,1,0,1,0,30,0,0,0,1988-02-29,1,0,210.0,0,제조업
1348102969,기린산업,2,1,1,0,0,0,25,0,0,0,1981-02-07,1,0,65.0,0,제조업
1308143987,화성코스메틱,2,1,1,0,0,0,20,0,0,0,1994-03-31,1,0,258.0,0,제조업
6218148246,미트벨리,2,1,1,0,0,0,10,0,0,0,2002-01-19,1,0,167.0,0,제조업
1328100757,신신상사,2,1,1,0,0,0,33,0,0,0,1977-07-01,1,0,96.0,0,제조업
1348108115,한국와이퍼,2,1,1,1,0,0,30,0,0,0,1987-03-12,1,2,287.0,0,제조업
1338126920,경흥정기,2,1,1,0,0,0,25,0,0,0,1995-12-21,1,0,98.0,0,제조업
1308164279,영진플렉스,2,1,1,0,1,0,29,0,0,0,1991-11-20,1,0,86.0,0,제조업
5058131273,성호정공,2,1,1,0,0,0,30,0,0,0,2001-12-20,1,0,4.0,0,제조업
1348127112,한국백신,2,1,1,0,0,0,21,0,0,0,1995-07-01,1,0,185.0,0,제조업
6168126648,동양,2,1,1,0,0,0,23,0,0,0,1999-09-06,1,0,22.0,0,제조업
6048103550,삼익,2,1,1,0,0,0,22,0,0,0,1979-11-15,1,0,28.0,0,제조업
1258103343,상진기업,2,1,1,0,0,0,20,0,0,0,1985-05-22,1,0,81.0,0,제조업
6068174084,삼부금속,2,1,1,0,0,0,25,0,0,0,2002-04-01,1,0,32.0,0,제조업
1328102380,청우식품,2,1,1,0,0,0,10,0,0,0,1986-05-01,1,0,609.0,0,제조업
5138129894,코리아스타텍,2,1,1,1,0,0,25,0,0,0,2003-04-17,1,2,98.0,0,제조업
1348103236,이펙스,2,1,1,0,0,0,32,0,0,0,1978-08-23,1,0,182.0,0,제조업
1248178405,아이엠텍,2,1,1,1,0,0,29,0,0,0,2000-11-03,1,1,47.0,0,제조업
1348135081,효동기계공업,2,1,1,0,0,0,29,0,0,0,1997-05-22,1,0,167.0,0,제조업
6098141321,연암테크,2,1,1,0,1,0,31,0,0,0,2000-03-23,1,0,87.0,0,제조업
2138627477,영인기술,2,1,1,0,1,0,28,0,0,0,1996-09-19,1,0,126.0,0,제조업
6018135806,동서금속,2,1,1,0,0,0,30,0,0,0,1999-05-28,1,0,59.0,0,제조업
6098137040,대호테크,2,1,1,0,1,0,26,0,0,0,1999-04-20,1,0,61.0,0,제조업
1138167650,상일테크,2,1,1,0,0,0,29,0,0,0,2001-03-07,1,0,21.0,0,제조업
1368102330,신우산업,2,1,1,0,1,0,22,0,0,0,1992-04-01,1,0,81.0,0,제조업
1348155374,피에스텍,2,1,1,0,1,0,28,0,0,0,2000-05-02,1,0,85.0,0,제조업
1058103878,칠성고분자,2,1,1,0,0,0,20,0,0,0,1976-12-23,1,0,45.0,0,제조업
2148709111,투에이취켐,2,1,1,0,0,0,20,0,0,0,2002-04-08,1,0,81.0,0,제조업
1348107227,동성진흥,2,1,1,0,0,0,25,0,0,0,1987-03-09,1,0,54.0,0,제조업
5058120946,진풍산업,2,1,1,0,0,0,24,0,0,0,1986-05-01,1,0,57.0,0,제조업
6208104513,동아기업,2,1,1,0,0,0,29,0,0,0,1991-06-01,1,0,93.0,0,제조업
1248144695,세중,2,1,1,0,0,0,26,0,0,0,1996-06-28,1,0,53.0,0,제조업
1378111166,대원디씨,2,1,1,0,0,0,24,0,0,0,1994-01-24,1,0,77.0,0,제조업
1338125334,광진화학,2,1,1,0,0,0,20,0,0,0,1991-01-08,1,0,111.0,0,제조업
1248199657,비.제이.코리아,2,1,1,0,0,0,30,0,0,0,2002-09-01,1,0,32.0,0,제조업
1218110556,삼광조선공업,2,1,1,0,0,0,31,0,0,0,1977-09-06,1,0,31.0,0,제조업
1378130824,중일테크,2,1,1,0,0,0,28,0,0,0,1988-12-01,1,0,39.0,0,제조업
5038135991,동아금속,2,1,1,0,0,0,30,0,0,0,1998-03-10,1,0,135.0,0,제조업
1228165073,문앤썬,2,1,1,0,0,0,29,0,0,0,2001-03-01,1,0,43.0,0,제조업
1278112644,서울벽지,2,1,1,0,0,0,17,0,0,0,1989-07-01,1,0,103.0,0,제조업
3058162161,피엔비우창,2,1,1,0,1,0,22,0,0,0,2003-04-07,1,0,32.0,0,제조업
3128121299,병화,2,1,1,0,0,0,24,0,0,0,1995-10-19,1,0,24.0,0,제조업
3018169478,아이앤에스,2,1,1,0,0,0,22,0,0,0,2003-05-19,1,0,148.0,0,제조업
6098111550,부국금속,2,1,1,0,0,0,24,0,0,0,1991-06-01,1,0,40.0,0,제조업
1288141365,가누다,2,1,1,0,0,0,33,0,0,0,1999-07-19,1,0,80.0,0,제조업
1348189573,예일하이테크,2,1,1,0,0,0,30,0,0,0,2002-10-01,1,0,32.0,0,제조업
1228170334,철은인터내셔날,2,1,1,0,0,0,10,0,0,0,2002-01-01,1,0,51.0,0,제조업
1098146447,우당기술산업,2,1,1,0,0,0,29,0,0,0,1983-05-16,1,0,119.0,0,제조업
1338123957,한즈모트롤,2,1,1,0,0,0,29,0,0,0,1995-04-01,1,0,44.0,0,제조업
3058132143,복수,2,1,1,0,0,0,10,0,0,0,1999-07-01,1,0,53.0,0,제조업
6208102515,우신엔지니어링,2,1,1,0,0,0,31,0,0,0,1989-06-10,1,0,38.0,0,제조업
2148682100,인터콘시스템스,2,1,1,0,0,0,28,0,0,0,2001-05-11,1,0,102.0,0,제조업
2018113413,우림콘크리트공업,2,1,1,0,0,0,23,0,0,0,1971-07-01,1,0,78.0,0,제조업
6218119116,보은금속,2,1,1,0,0,0,30,0,0,0,1995-08-03,1,0,93.0,0,제조업
1108154705,케이앤에스아이앤씨,2,1,1,0,1,0,26,0,0,0,2001-12-26,1,0,43.0,0,제조업
6218114159,디케이오스텍,2,1,1,1,0,0,30,0,0,0,1964-01-01,1,2,146.0,0,제조업
6038126701,엔케이텍,2,1,1,0,0,0,25,0,0,0,1995-10-30,1,0,50.0,0,제조업
1328120471,진도레미콘,2,1,1,0,0,0,23,0,0,0,1996-10-22,1,0,26.0,0,제조업
1078162174,대홍기업,2,1,1,0,1,0,29,0,0,0,1997-11-24,1,0,58.0,0,제조업
3058155132,네스랩,2,1,1,0,1,0,26,0,0,0,2002-05-08,1,0,40.0,0,제조업
6228106986,동성전기,2,1,1,0,0,0,30,0,0,0,1985-03-28,1,0,91.0,0,제조업
1398110858,미성엔에이티,2,1,1,0,0,0,25,0,0,0,1989-07-01,1,0,17.0,0,제조업
1338124408,한서켐,2,1,1,0,0,0,21,0,0,0,1994-06-01,1,0,96.0,0,제조업
1368122694,리골드,2,1,1,0,0,0,33,0,0,0,1997-11-15,1,0,74.0,0,제조업
1268106402,용성전기,2,1,1,0,0,0,28,0,0,0,1988-10-11,1,0,101.0,0,제조업
1208102688,이동수에프엔지,2,1,1,0,0,0,14,0,0,0,1988-06-24,1,0,30.0,0,제조업
1378129399,동경금속,2,1,1,0,0,0,25,0,0,0,2000-06-01,1,0,18.0,0,제조업
2268107754,동그린,2,1,1,0,1,0,10,0,0,0,1994-11-17,1,0,115.0,0,제조업
1378125938,모닝에스티에스,2,1,1,0,0,0,24,0,0,0,1999-05-19,1,0,41.0,0,제조업
1258104075,동양잉크,2,1,1,0,0,0,20,0,0,0,1975-09-05,1,0,192.0,0,제조업
2298113158,케이에스티이,2,1,1,0,0,0,29,0,0,0,1996-03-11,1,0,96.0,0,제조업
6038100623,동양제강,2,1,1,0,0,0,13,0,0,0,1949-02-21,1,0,139.0,0,제조업
2118651990,싸코인터내셔날,2,1,1,0,0,0,13,0,0,0,1999-05-10,1,0,2.0,0,제조업
6218123828,디엔씨,2,1,1,0,0,0,20,0,0,0,1996-10-01,1,0,70.0,0,제조업
4118125461,한국종합기계,2,1,1,0,1,0,29,0,0,0,2000-08-17,1,0,28.0,0,제조업
5148134973,세원전자,2,1,1,0,0,0,30,0,0,0,1999-11-15,1,0,118.0,0,제조업
2248120746,케이에이씨,2,1,1,0,0,0,30,0,0,0,2001-04-01,1,0,303.0,0,제조업
2298130894,은진바이오,2,1,1,0,1,0,10,0,0,0,1998-02-02,1,0,44.0,0,제조업
1378150591,선진분말야금,2,1,1,0,1,0,30,0,0,0,2003-01-02,1,0,56.0,0,제조업
1208168832,블루버드,2,1,1,0,0,0,26,0,0,0,1996-12-16,1,0,210.0,0,제조업
5058103627,홍창엠앤티,2,1,1,0,0,0,10,0,0,0,1988-06-01,1,0,54.0,0,제조업
1248132108,성민기업,2,1,1,0,0,0,13,0,0,0,1984-08-27,1,0,33.0,0,제조업
1368127796,세진판지,2,1,1,1,1,0,17,0,0,0,1998-06-24,1,2,55.0,0,제조업
3128136206,평화산업개발,2,1,1,0,0,0,25,0,0,0,1999-06-01,1,0,82.0,0,제조업
1248124457,그린텍코리아,2,1,1,0,0,0,17,0,0,0,1994-06-24,1,0,43.0,0,제조업
4108152344,이에스글로벌,2,1,1,0,1,0,23,0,0,0,1999-07-07,1,0,25.0,0,제조업
4038104577,미첼,2,1,1,0,0,0,14,0,0,0,1989-02-20,1,0,25.0,0,제조업
1388118430,홍성브레이크,2,1,1,0,0,0,30,0,0,0,1999-01-04,1,0,131.0,0,제조업
1098145088,삼창기연,2,1,1,0,0,0,20,0,0,0,1994-11-01,1,0,43.0,0,제조업
1328129282,왕자엔에이치시,2,1,1,0,0,0,32,0,0,0,1999-01-04,1,0,48.0,0,제조업
2068159433,티비테크애드,2,1,1,0,0,0,22,0,0,0,2001-06-22,1,0,54.0,0,제조업
1278110082,일광잉크페인트,2,1,1,0,0,0,20,0,0,0,1982-10-29,1,0,47.0,0,제조업
6208107392,대명엘리베이터,2,1,1,0,0,0,29,0,0,0,1993-03-27,1,0,75.0,0,제조업
1198105797,서울비철,2,1,1,0,0,0,24,0,0,0,1989-12-29,1,0,40.0,0,제조업
1198158237,기광정밀,2,1,1,0,0,0,29,0,0,0,2002-07-02,1,0,9.0,0,제조업
6208115169,협력,2,1,1,0,1,0,30,0,0,0,1997-04-07,1,0,27.0,0,제조업
1208604468,대영소결금속,2,1,1,0,0,0,30,0,0,0,2000-04-24,1,0,63.0,0,제조업
2248119860,오토테크,2,1,1,0,0,0,30,0,0,0,2000-07-19,1,0,45.0,0,제조업
6228115641,동산전자,2,1,1,0,1,0,26,0,0,0,1996-11-15,1,0,46.0,0,제조업
2118675823,위첸만코리아,2,1,1,1,0,0,30,0,0,0,2001-05-11,4,2,87.0,0,제조업
1138133825,삼화인쇄,2,1,1,0,0,0,18,0,0,0,1957-07-12,1,0,227.0,0,제조업
2158644206,수양켐텍,2,1,1,0,0,0,20,0,0,0,2003-07-01,1,0,48.0,0,제조업
6098108583,코만,2,1,1,0,0,0,29,0,0,0,1988-05-15,1,0,171.0,0,제조업
4098138809,풍전나이스제과,2,1,1,0,1,0,10,0,0,0,1991-07-01,1,0,45.0,0,제조업
5148121162,대리정밀,2,1,1,0,0,0,30,0,0,0,1988-07-01,1,0,87.0,0,제조업
6228100473,영진산업안전,2,1,1,0,0,0,33,0,0,0,1994-08-31,1,0,17.0,0,제조업
4118112573,한국메이드,2,1,1,1,1,0,31,0,0,0,1996-04-02,1,2,31.0,0,제조업
6218114784,제일화성,2,1,1,0,0,0,20,0,0,0,1994-01-01,1,0,72.0,0,제조업
6088124275,성산암데코,2,1,1,0,0,0,29,0,0,0,1996-01-03,1,0,45.0,0,제조업
6228100513,광성,2,1,1,0,0,0,31,0,0,0,1993-08-23,1,0,37.0,0,제조업
5158102722,신라공업,2,1,1,0,0,0,30,0,0,0,1991-01-16,1,0,360.0,0,제조업
2208108624,김정문알로에,2,1,1,0,0,0,10,0,0,0,1990-06-27,1,0,99.0,0,제조업
6098127106,태형금속공업,2,1,1,0,0,0,24,0,0,0,1996-07-19,1,0,70.0,0,제조업
5048136289,진양오일씰,2,1,1,0,0,0,22,0,0,0,2000-10-01,1,0,235.0,0,제조업
1358101871,씨와이뮤텍,2,1,1,0,0,0,30,0,0,0,1986-09-01,1,0,90.0,0,제조업
2208164136,코츠,2,1,1,0,0,0,23,0,0,0,1999-07-12,1,0,118.0,0,제조업
1078125562,신우메탈코리아,2,1,1,0,0,0,25,0,0,0,1989-04-22,1,0,26.0,0,제조업
3148123861,파미,2,1,1,0,0,0,29,0,0,0,1998-07-31,1,0,111.0,0,제조업
2118649024,에프앤케이,2,1,1,0,0,0,14,0,0,0,1999-02-04,1,0,23.0,0,제조업
1278167421,대연,2,1,1,0,1,0,29,0,0,0,1992-07-01,1,0,35.0,0,제조업
1318131301,선일알미늄,2,1,1,0,0,0,24,0,0,0,1993-12-28,1,0,29.0,0,제조업
3148135902,레이트론,2,1,1,1,1,0,26,0,0,0,2000-08-30,1,2,104.0,0,제조업
2118697583,콧데,2,1,1,0,1,0,20,0,0,0,2000-05-03,1,0,51.0,0,제조업
4128101900,신아에이치에스,2,1,1,0,0,0,23,0,0,0,1988-07-25,1,0,38.0,0,제조업
1198130020,남선철강공업,2,1,1,0,0,0,25,0,0,0,1999-03-08,1,0,38.0,0,제조업
2188111922,진흥문화,2,1,1,0,0,0,18,0,0,0,1993-08-20,1,0,42.0,0,제조업
1138113362,삼양테크,2,1,1,0,0,0,25,0,0,0,1987-09-08,1,0,33.0,0,제조업
1298139445,에이펫,2,1,1,1,1,0,29,0,0,0,2001-01-17,1,1,101.0,0,제조업
1308176173,리텍,2,1,1,0,1,0,26,0,0,0,2001-01-19,1,0,59.0,0,제조업
6108139674,동양산전,2,1,1,0,0,0,28,0,0,0,1999-12-27,1,0,55.0,0,제조업
1148100050,한불화농,2,1,1,0,0,0,20,0,0,0,1967-02-08,1,0,82.0,0,제조업
1228128030,카모스,2,1,1,0,1,0,26,0,0,0,1994-06-15,1,0,77.0,0,제조업
5058107773,현대기전,2,1,1,0,0,0,28,0,0,0,1994-04-20,1,0,14.0,0,제조업
1318178005,대경에스코,2,1,1,0,0,0,29,0,0,0,2003-03-03,1,0,156.0,0,제조업
6038109226,한국통산,2,1,1,0,0,0,24,0,1,0,1987-11-13,1,0,111.0,0,제조업
6068172301,한스산업,2,1,1,0,0,0,15,0,0,0,2002-01-08,1,0,10.0,0,제조업
5138102008,티에스알,2,1,1,0,1,0,22,0,0,0,1979-11-01,1,0,159.0,0,제조업
1298124224,스텝시스템,2,1,1,0,0,0,26,0,0,0,1997-12-03,1,0,26.0,0,제조업
2118199266,다래파크텍,2,1,1,0,0,0,28,0,0,0,1989-12-18,1,0,160.0,0,제조업
1308174933,한국알앤드디,2,1,1,0,1,0,30,0,0,0,2010-10-25,1,0,52.0,0,제조업
5018120304,피티홀딩스,2,1,1,0,0,0,17,0,0,0,1996-09-11,1,0,1.0,0,제조업
1138123201,대덕기연,2,1,1,0,0,0,24,0,0,0,1991-10-25,1,0,45.0,0,제조업
5058116141,진명기업,2,1,1,0,0,0,25,0,0,0,1998-08-12,1,0,22.0,0,제조업
2118167876,에스디인터내셔날,2,1,1,0,0,0,15,0,0,0,1999-01-01,1,0,188.0,0,제조업
1348502711,빅솔반월공장,2,1,2,0,0,0,20,0,0,1,1989-03-01,1,0,57.0,0,제조업
1138110860,세일엠텍,2,1,1,0,0,0,30,0,0,0,1984-07-01,1,0,91.0,0,제조업
1278112533,한국청정음료,2,1,1,0,0,0,11,0,0,0,1989-05-01,1,0,94.0,0,제조업
1248189367,보광씨티,2,1,1,0,0,0,24,0,0,0,2001-11-01,1,0,65.0,0,제조업
1278158276,동아석재산업,2,1,1,0,0,0,23,0,0,0,1993-12-01,1,0,44.0,0,제조업
5138100048,대아산업,2,1,1,0,0,0,17,0,0,0,1969-12-26,1,0,83.0,0,제조업
1308120946,에스앤지컴퍼니,2,1,1,0,0,0,22,0,0,0,1988-02-01,1,0,5.0,0,제조업
1078523034,웰코스서울사무소,2,1,2,0,0,0,20,0,0,1,1986-10-10,1,0,67.0,0,제조업
4028141278,알앤더스,2,1,1,0,0,0,30,0,0,0,2001-08-08,1,0,48.0,0,제조업
1258114272,정원금속,2,1,1,0,0,0,25,0,0,0,1989-11-20,1,0,81.0,0,제조업
6228109493,태창기업,2,1,1,0,0,0,30,0,0,0,1995-04-17,1,0,32.0,0,제조업
1378127367,티에프에스,2,1,1,0,0,0,25,0,0,0,2000-02-25,1,0,71.0,0,제조업
1298101686,광성텍,2,1,1,0,0,0,22,0,0,0,1977-05-01,1,0,125.0,0,제조업
3128103326,아일수지공업,2,1,1,0,0,0,22,0,0,0,1984-06-06,1,0,71.0,0,제조업
6018100520,동아흥업,2,1,1,0,0,0,23,0,0,0,1966-07-04,1,0,22.0,0,제조업
1318153042,건창기업,2,1,1,0,0,0,16,0,0,0,2000-01-01,1,0,11.0,0,제조업
4108103348,무등,2,1,1,0,0,0,29,0,0,0,1984-10-08,1,0,123.0,0,제조업
3038106479,극동산전,2,1,1,0,0,0,28,0,0,0,1991-09-09,1,0,47.0,0,제조업
6098138559,코리아테크,2,1,1,0,0,0,29,0,0,0,1999-08-30,1,0,51.0,0,제조업
1368110107,부흥시스템,2,1,1,0,1,0,25,0,0,0,1992-01-06,1,0,54.0,0,제조업
3078101438,화인,2,1,1,0,0,0,22,0,0,0,1984-04-25,1,0,52.0,0,제조업
4178103806,보양,2,1,1,0,0,0,10,0,0,0,1989-01-01,1,0,16.0,0,제조업
1278171565,금오하이텍,2,1,1,0,0,1,22,0,0,0,2002-01-15,1,0,141.0,0,제조업
1138143532,라임,2,1,1,0,0,1,29,0,0,0,1997-06-15,1,0,47.0,0,제조업
1378142238,한국기전금속,2,1,1,0,0,0,24,0,0,0,2002-01-01,1,0,20.0,0,제조업
1398134923,이영화학,2,1,1,0,0,0,20,0,0,0,1997-12-24,1,0,30.0,0,제조업
5138107662,신원합섬,2,1,1,0,0,0,13,0,0,0,1994-03-15,1,0,40.0,0,제조업
6088148919,페리만앤티젠,2,1,1,1,0,0,31,0,0,0,2002-09-01,1,2,60.0,0,제조업
1248600538,안국건강,2,1,1,0,0,0,10,0,0,0,2002-09-12,1,0,44.0,0,제조업
1318172976,포틱스,2,1,1,1,1,0,29,0,0,0,2002-07-04,1,1,52.0,0,제조업
6038116464,영도산업,2,1,1,0,1,0,29,0,0,0,1974-04-26,1,0,151.0,0,제조업
6108126728,일우정밀,2,1,1,0,0,0,30,0,0,0,1993-07-22,1,0,25.0,0,제조업
5148139089,정화테크,2,1,1,0,1,0,25,0,0,0,2000-12-19,1,0,104.0,0,제조업
6218145860,윈윈,2,1,1,0,0,0,29,0,0,0,2001-10-10,1,0,52.0,0,제조업
6038139263,세광정밀,2,1,1,0,0,0,30,0,0,0,1999-09-01,1,0,28.0,0,제조업
1098161657,코바스,2,1,1,0,0,0,20,0,0,0,2000-01-07,1,0,124.0,0,제조업
1198137737,송운사,2,1,1,0,0,0,17,0,0,0,2000-04-01,1,0,137.0,0,제조업
1378140827,영림화학,2,1,1,0,0,0,22,0,0,0,2001-11-21,1,0,124.0,0,제조업
1298167669,가보테크,2,1,1,0,1,0,28,0,0,0,2003-12-02,1,0,57.0,0,제조업
6218135737,태양정공,2,1,1,0,0,0,30,0,0,0,1999-09-01,1,0,90.0,0,제조업
5058123166,청아냉동식품,2,1,1,0,0,0,10,0,0,0,1996-01-01,1,0,165.0,0,제조업
5138110997,한성전자,2,1,1,0,0,0,26,0,0,0,1989-04-07,1,0,21.0,0,제조업
1378102202,삼창주철공업,2,1,1,0,0,0,24,0,0,0,1977-07-01,1,0,80.0,0,제조업
2208114956,한국코소,2,1,1,1,0,0,29,0,0,0,1979-10-01,1,2,64.0,0,제조업
1398125064,성주엠아이,2,1,1,0,1,0,31,0,0,0,1996-01-03,1,0,109.0,0,제조업
1308147339,신광엠앤피,2,1,1,0,0,0,22,0,0,0,1995-12-07,1,0,186.0,0,제조업
5068113147,키스트론,2,1,1,0,0,0,25,0,0,0,1992-11-27,1,0,99.0,0,제조업
1268133215,대일선재,2,1,1,0,0,0,24,0,0,0,1998-06-03,1,0,25.0,0,제조업
6178105724,미륭,2,1,1,0,0,0,23,0,0,0,1990-07-06,1,0,39.0,0,제조업
6108163102,에프엠테크,2,1,1,0,0,0,29,0,0,0,2002-12-26,1,0,35.0,0,제조업
6088134851,대현우드,2,1,1,1,0,0,16,0,0,0,1999-06-25,1,2,24.0,0,제조업
1348140207,진성전자,2,1,1,0,0,0,26,0,0,0,1998-07-01,1,0,21.0,0,제조업
1348105461,이화글로텍,2,1,1,0,0,0,29,0,0,0,1985-11-25,1,0,72.0,0,제조업
6158104530,태영산업,2,1,1,0,0,0,33,0,0,0,1994-09-05,1,0,399.0,0,제조업
1238121568,한도,2,1,1,0,0,0,30,0,0,0,1989-09-01,1,0,89.0,0,제조업
1278143263,케이엠레텍,2,1,1,0,0,0,15,0,0,0,2000-12-22,1,0,79.0,0,제조업
1138141698,에치케이씨,2,1,1,0,0,0,29,0,0,0,1997-01-03,1,0,105.0,0,제조업
6068160464,코밸,2,1,1,0,0,0,29,0,0,0,1996-04-01,1,0,55.0,0,제조업
2208107381,와이엘씨,2,1,1,0,0,0,16,0,0,0,1983-06-14,1,0,10.0,0,제조업
1348117609,광덕종합목재,2,1,1,0,0,0,16,0,0,0,1990-01-24,1,0,25.0,0,제조업
4168101334,광양기업,2,1,1,0,0,0,25,0,0,0,1984-11-29,1,0,653.0,0,제조업
6098136323,고모텍,2,1,1,0,0,0,25,0,0,0,1999-03-26,1,0,303.0,0,제조업
1178120910,이송이엠씨,2,1,1,0,0,0,26,0,0,0,1998-01-08,1,0,93.0,0,제조업
1338138538,세창화학,2,1,1,0,0,0,20,0,0,0,1998-12-30,1,0,64.0,0,제조업
1228117440,리베코스,2,1,1,0,0,0,20,0,0,0,1987-04-11,1,0,78.0,0,제조업
6138115782,한성기계,2,1,1,0,0,0,30,0,0,0,1998-01-10,1,0,78.0,0,제조업
3158101875,다이아덴트,2,1,1,0,0,0,21,0,0,0,1985-04-01,1,0,90.0,0,제조업
5038119986,삼진,2,1,1,0,0,0,13,0,0,0,1993-02-15,1,0,40.0,0,제조업
1078178147,피앤지코퍼레이션,2,1,1,0,0,0,14,0,0,0,2000-02-28,1,0,33.0,0,제조업
1228106434,로얄앤컴퍼니,2,1,1,0,0,0,25,0,0,0,1976-10-29,1,0,232.0,0,제조업
5138113335,티엠테크,2,1,1,0,0,0,26,0,0,0,1998-03-23,1,0,41.0,0,제조업
6108105801,동해가스산업,2,1,1,0,0,0,20,0,0,0,1985-01-01,1,0,72.0,0,제조업
1188119740,한국호넥스,2,1,1,0,0,0,21,0,0,0,1999-01-26,1,0,31.0,0,제조업
6138127032,산돌식품,2,1,1,0,1,0,10,0,0,0,2001-12-18,1,0,109.0,0,제조업
5048110372,대철,2,1,1,0,0,0,30,0,0,0,1990-10-01,1,0,191.0,0,제조업
2188116970,세라블라썸코리아,2,1,1,0,0,0,15,0,0,0,1995-10-01,1,0,44.0,0,제조업
1288107289,세안,2,1,1,0,0,0,25,0,0,0,1988-01-08,1,0,69.0,0,제조업
6108149809,대송테크,2,1,1,0,0,0,25,0,0,0,2001-04-25,1,0,30.0,0,제조업
6068157955,동원특강,2,1,1,0,0,0,25,0,0,0,1995-07-13,1,0,22.0,0,제조업
6218109942,신기화학공업,2,1,1,0,0,0,20,0,0,0,1975-01-21,1,0,38.0,0,제조업
1358130018,우영,2,1,1,0,0,0,22,0,0,0,1999-01-26,1,0,23.0,0,제조업
2048146553,코텍전자,2,1,1,0,0,0,26,0,0,0,2000-01-11,1,0,50.0,0,제조업
1308170072,케이피엘밸브공업,2,1,1,0,1,0,29,0,0,0,2000-04-12,1,0,33.0,0,제조업
3038119329,엘시시,2,1,1,0,0,0,20,0,0,0,1997-10-16,1,0,125.0,0,제조업
6038118652,스타코,2,1,1,0,0,0,31,0,1,0,1992-01-16,1,0,107.0,0,제조업
6088135919,마산,2,1,1,0,0,0,33,0,0,0,2000-03-01,1,0,62.0,0,제조업
1198117973,승명실업,2,1,1,0,0,0,17,0,0,0,1991-12-05,1,0,97.0,0,제조업
5138116399,휴먼플러스,2,1,1,0,0,0,30,0,0,0,1999-11-01,1,0,137.0,0,제조업
5038113624,동방플랜텍,2,1,1,0,0,0,29,0,0,0,1978-10-20,1,0,119.0,0,제조업
1318110010,가나안전자정밀,2,1,1,0,0,0,28,0,0,0,1988-01-01,1,0,152.0,0,제조업
6118107286,와이엘이,2,1,1,0,0,0,31,0,0,0,2000-03-07,1,0,41.0,0,제조업
